# z=15.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.488e-02  
   6.1   1.211e-02  
   6.2   9.852e-03  
   6.3   8.018e-03  
   6.4   6.527e-03  
   6.5   5.315e-03  
   6.6   4.330e-03  
   6.7   3.530e-03  
   6.8   2.880e-03  
   6.9   2.351e-03  
   7.0   1.921e-03  
   7.1   1.571e-03  
   7.2   1.285e-03  
   7.3   1.052e-03  
   7.4   8.614e-04  
   7.5   7.054e-04  
   7.6   5.774e-04  
   7.7   4.722e-04  
   7.8   3.856e-04  
   7.9   3.140e-04  
   8.0   2.547e-04  
   8.1   2.055e-04  
   8.2   1.646e-04  
   8.3   1.306e-04  
   8.4   1.022e-04  
   8.5   7.877e-05  
   8.6   5.947e-05  
   8.7   4.380e-05  
   8.8   3.134e-05  
   8.9   2.169e-05  
   9.0   1.446e-05  
   9.1   9.249e-06  
   9.2   5.660e-06  
   9.3   3.304e-06  
   9.4   1.837e-06  
   9.5   9.719e-07  
   9.6   4.889e-07  
   9.7   2.339e-07  
   9.8   1.065e-07  
   9.9   4.617e-08  
  10.0   1.910e-08  
  10.1   7.543e-09  
  10.2   2.849e-09  
  10.3   1.030e-09  
  10.4   3.564e-10  
  10.5   1.181e-10  
  10.6   3.750e-11  
  10.7   1.139e-11  
  10.8   3.310e-12  
  10.9   9.185e-13  
  11.0   2.431e-13  
  11.1   6.127e-14  
  11.2   1.467e-14  
  11.3   3.331e-15  
  11.4   7.145e-16  
  11.5   1.443e-16  
  11.6   2.734e-17  
  11.7   4.839e-18  
  11.8   7.965e-19  
  11.9   1.214e-19  
  12.0   1.707e-20  
  12.1   2.205e-21  
  12.2   2.607e-22  
  12.3   2.815e-23  
  12.4   2.767e-24  
  12.5   2.470e-25  
  12.6   1.999e-26  
  12.7   1.464e-27  
  12.8   9.690e-29  
  12.9   5.789e-30  
  13.0   3.118e-31  
