# z=25.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.677e-05  
   6.1   1.350e-05  
   6.2   1.081e-05  
   6.3   8.598e-06  
   6.4   6.782e-06  
   6.5   5.297e-06  
   6.6   4.087e-06  
   6.7   3.107e-06  
   6.8   2.320e-06  
   6.9   1.696e-06  
   7.0   1.209e-06  
   7.1   8.377e-07  
   7.2   5.618e-07  
   7.3   3.633e-07  
   7.4   2.259e-07  
   7.5   1.346e-07  
   7.6   7.669e-08  
   7.7   4.170e-08  
   7.8   2.161e-08  
   7.9   1.066e-08  
   8.0   5.004e-09  
   8.1   2.235e-09  
   8.2   9.505e-10  
   8.3   3.850e-10  
   8.4   1.486e-10  
   8.5   5.467e-11  
   8.6   1.918e-11  
   8.7   6.417e-12  
   8.8   2.043e-12  
   8.9   6.177e-13  
   9.0   1.768e-13  
   9.1   4.768e-14  
   9.2   1.206e-14  
   9.3   2.846e-15  
   9.4   6.235e-16  
   9.5   1.261e-16  
   9.6   2.346e-17  
   9.7   3.997e-18  
   9.8   6.216e-19  
   9.9   8.796e-20  
  10.0   1.130e-20  
  10.1   1.315e-21  
  10.2   1.385e-22  
  10.3   1.317e-23  
  10.4   1.129e-24  
  10.5   8.728e-26  
  10.6   6.074e-27  
  10.7   3.803e-28  
  10.8   2.142e-29  
  10.9   1.084e-30  
  11.0   4.927e-32  
  11.1   2.011e-33  
  11.2   7.372e-35  
  11.3   2.425e-36  
  11.4   7.155e-38  
  11.5   1.894e-39  
  11.6   4.497e-41  
  11.7   9.574e-43  
  11.8   1.827e-44  
  11.9   3.127e-46  
  12.0   4.795e-48  
  12.1   6.591e-50  
  12.2   8.118e-52  
  12.3   8.960e-54  
  12.4   8.860e-56  
  12.5   7.850e-58  
  12.6   6.231e-60  
  12.7   4.430e-62  
  12.8   2.822e-64  
  12.9   1.610e-66  
  13.0   8.225e-69  
