# z=11.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   5.958e-02  
   6.1   4.902e-02  
   6.2   4.033e-02  
   6.3   3.319e-02  
   6.4   2.732e-02  
   6.5   2.250e-02  
   6.6   1.854e-02  
   6.7   1.529e-02  
   6.8   1.262e-02  
   6.9   1.042e-02  
   7.0   8.615e-03  
   7.1   7.129e-03  
   7.2   5.905e-03  
   7.3   4.896e-03  
   7.4   4.063e-03  
   7.5   3.374e-03  
   7.6   2.803e-03  
   7.7   2.331e-03  
   7.8   1.939e-03  
   7.9   1.613e-03  
   8.0   1.342e-03  
   8.1   1.116e-03  
   8.2   9.275e-04  
   8.3   7.703e-04  
   8.4   6.389e-04  
   8.5   5.289e-04  
   8.6   4.367e-04  
   8.7   3.593e-04  
   8.8   2.943e-04  
   8.9   2.396e-04  
   9.0   1.935e-04  
   9.1   1.548e-04  
   9.2   1.223e-04  
   9.3   9.512e-05  
   9.4   7.263e-05  
   9.5   5.424e-05  
   9.6   3.947e-05  
   9.7   2.787e-05  
   9.8   1.902e-05  
   9.9   1.250e-05  
  10.0   7.870e-06  
  10.1   4.734e-06  
  10.2   2.711e-06  
  10.3   1.473e-06  
  10.4   7.572e-07  
  10.5   3.676e-07  
  10.6   1.683e-07  
  10.7   7.261e-08  
  10.8   2.951e-08  
  10.9   1.130e-08  
  11.0   4.088e-09  
  11.1   1.399e-09  
  11.2   4.539e-10  
  11.3   1.401e-10  
  11.4   4.123e-11  
  11.5   1.159e-11  
  11.6   3.119e-12  
  11.7   8.027e-13  
  11.8   1.975e-13  
  11.9   4.635e-14  
  12.0   1.036e-14  
  12.1   2.199e-15  
  12.2   4.421e-16  
  12.3   8.392e-17  
  12.4   1.499e-17  
  12.5   2.513e-18  
  12.6   3.937e-19  
  12.7   5.745e-20  
  12.8   7.779e-21  
  12.9   9.737e-22  
  13.0   1.123e-22  
