# z=6.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.705e-01  
   6.1   2.320e-01  
   6.2   1.987e-01  
   6.3   1.700e-01  
   6.4   1.452e-01  
   6.5   1.239e-01  
   6.6   1.056e-01  
   6.7   8.986e-02  
   6.8   7.637e-02  
   6.9   6.482e-02  
   7.0   5.493e-02  
   7.1   4.649e-02  
   7.2   3.930e-02  
   7.3   3.317e-02  
   7.4   2.796e-02  
   7.5   2.353e-02  
   7.6   1.978e-02  
   7.7   1.661e-02  
   7.8   1.393e-02  
   7.9   1.167e-02  
   8.0   9.765e-03  
   8.1   8.164e-03  
   8.2   6.821e-03  
   8.3   5.694e-03  
   8.4   4.750e-03  
   8.5   3.962e-03  
   8.6   3.303e-03  
   8.7   2.753e-03  
   8.8   2.294e-03  
   8.9   1.912e-03  
   9.0   1.593e-03  
   9.1   1.328e-03  
   9.2   1.107e-03  
   9.3   9.234e-04  
   9.4   7.701e-04  
   9.5   6.424e-04  
   9.6   5.360e-04  
   9.7   4.471e-04  
   9.8   3.730e-04  
   9.9   3.110e-04  
  10.0   2.592e-04  
  10.1   2.158e-04  
  10.2   1.794e-04  
  10.3   1.489e-04  
  10.4   1.232e-04  
  10.5   1.016e-04  
  10.6   8.338e-05  
  10.7   6.797e-05  
  10.8   5.494e-05  
  10.9   4.393e-05  
  11.0   3.466e-05  
  11.1   2.689e-05  
  11.2   2.044e-05  
  11.3   1.518e-05  
  11.4   1.096e-05  
  11.5   7.660e-06  
  11.6   5.164e-06  
  11.7   3.343e-06  
  11.8   2.070e-06  
  11.9   1.221e-06  
  12.0   6.841e-07  
  12.1   3.628e-07  
  12.2   1.817e-07  
  12.3   8.575e-08  
  12.4   3.808e-08  
  12.5   1.590e-08  
  12.6   6.241e-09  
  12.7   2.304e-09  
  12.8   8.003e-10  
  12.9   2.621e-10  
  13.0   8.102e-11  
