# z=18.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.862e-03  
   6.1   1.528e-03  
   6.2   1.259e-03  
   6.3   1.041e-03  
   6.4   8.617e-04  
   6.5   7.136e-04  
   6.6   5.909e-04  
   6.7   4.888e-04  
   6.8   4.039e-04  
   6.9   3.332e-04  
   7.0   2.742e-04  
   7.1   2.252e-04  
   7.2   1.843e-04  
   7.3   1.502e-04  
   7.4   1.219e-04  
   7.5   9.835e-05  
   7.6   7.876e-05  
   7.7   6.249e-05  
   7.8   4.901e-05  
   7.9   3.789e-05  
   8.0   2.877e-05  
   8.1   2.138e-05  
   8.2   1.549e-05  
   8.3   1.090e-05  
   8.4   7.420e-06  
   8.5   4.868e-06  
   8.6   3.068e-06  
   8.7   1.852e-06  
   8.8   1.069e-06  
   8.9   5.887e-07  
   9.0   3.090e-07  
   9.1   1.545e-07  
   9.2   7.360e-08  
   9.3   3.338e-08  
   9.4   1.443e-08  
   9.5   5.950e-09  
   9.6   2.341e-09  
   9.7   8.796e-10  
   9.8   3.159e-10  
   9.9   1.085e-10  
  10.0   3.563e-11  
  10.1   1.119e-11  
  10.2   3.362e-12  
  10.3   9.647e-13  
  10.4   2.641e-13  
  10.5   6.881e-14  
  10.6   1.703e-14  
  10.7   3.986e-15  
  10.8   8.797e-16  
  10.9   1.821e-16  
  11.0   3.522e-17  
  11.1   6.328e-18  
  11.2   1.052e-18  
  11.3   1.610e-19  
  11.4   2.262e-20  
  11.5   2.904e-21  
  11.6   3.400e-22  
  11.7   3.619e-23  
  11.8   3.494e-24  
  11.9   3.055e-25  
  12.0   2.415e-26  
  12.1   1.723e-27  
  12.2   1.109e-28  
  12.3   6.435e-30  
  12.4   3.360e-31  
  12.5   1.579e-32  
  12.6   6.669e-34  
  12.7   2.532e-35  
  12.8   8.636e-37  
  12.9   2.645e-38  
  13.0   7.273e-40  
