# z=20.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   6.541e-04  
   6.1   5.466e-04  
   6.2   4.560e-04  
   6.3   3.799e-04  
   6.4   3.159e-04  
   6.5   2.621e-04  
   6.6   2.171e-04  
   6.7   1.793e-04  
   6.8   1.477e-04  
   6.9   1.213e-04  
   7.0   9.923e-05  
   7.1   8.084e-05  
   7.2   6.551e-05  
   7.3   5.276e-05  
   7.4   4.217e-05  
   7.5   3.339e-05  
   7.6   2.613e-05  
   7.7   2.015e-05  
   7.8   1.527e-05  
   7.9   1.133e-05  
   8.0   8.199e-06  
   8.1   5.766e-06  
   8.2   3.924e-06  
   8.3   2.575e-06  
   8.4   1.625e-06  
   8.5   9.823e-07  
   8.6   5.679e-07  
   8.7   3.133e-07  
   8.8   1.648e-07  
   8.9   8.253e-08  
   9.0   3.935e-08  
   9.1   1.786e-08  
   9.2   7.723e-09  
   9.3   3.182e-09  
   9.4   1.250e-09  
   9.5   4.690e-10  
   9.6   1.680e-10  
   9.7   5.752e-11  
   9.8   1.883e-11  
   9.9   5.890e-12  
  10.0   1.760e-12  
  10.1   5.015e-13  
  10.2   1.360e-13  
  10.3   3.497e-14  
  10.4   8.499e-15  
  10.5   1.942e-15  
  10.6   4.154e-16  
  10.7   8.273e-17  
  10.8   1.527e-17  
  10.9   2.598e-18  
  11.0   4.060e-19  
  11.1   5.807e-20  
  11.2   7.575e-21  
  11.3   8.989e-22  
  11.4   9.680e-23  
  11.5   9.442e-24  
  11.6   8.328e-25  
  11.7   6.634e-26  
  11.8   4.766e-27  
  11.9   3.086e-28  
  12.0   1.799e-29  
  12.1   9.435e-31  
  12.2   4.450e-32  
  12.3   1.886e-33  
  12.4   7.183e-35  
  12.5   2.456e-36  
  12.6   7.541e-38  
  12.7   2.078e-39  
  12.8   5.136e-41  
  12.9   1.139e-42  
  13.0   2.265e-44  
