# z=25.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.136e-05  
   6.1   2.557e-05  
   6.2   2.077e-05  
   6.3   1.681e-05  
   6.4   1.353e-05  
   6.5   1.084e-05  
   6.6   8.619e-06  
   6.7   6.799e-06  
   6.8   5.311e-06  
   6.9   4.098e-06  
   7.0   3.116e-06  
   7.1   2.327e-06  
   7.2   1.702e-06  
   7.3   1.214e-06  
   7.4   8.410e-07  
   7.5   5.642e-07  
   7.6   3.650e-07  
   7.7   2.270e-07  
   7.8   1.353e-07  
   7.9   7.715e-08  
   8.0   4.197e-08  
   8.1   2.176e-08  
   8.2   1.074e-08  
   8.3   5.044e-09  
   8.4   2.254e-09  
   8.5   9.592e-10  
   8.6   3.887e-10  
   8.7   1.501e-10  
   8.8   5.525e-11  
   8.9   1.940e-11  
   9.0   6.491e-12  
   9.1   2.068e-12  
   9.2   6.255e-13  
   9.3   1.791e-13  
   9.4   4.834e-14  
   9.5   1.224e-14  
   9.6   2.890e-15  
   9.7   6.336e-16  
   9.8   1.283e-16  
   9.9   2.388e-17  
  10.0   4.073e-18  
  10.1   6.339e-19  
  10.2   8.979e-20  
  10.3   1.155e-20  
  10.4   1.345e-21  
  10.5   1.418e-22  
  10.6   1.350e-23  
  10.7   1.159e-24  
  10.8   8.966e-26  
  10.9   6.246e-27  
  11.0   3.916e-28  
  11.1   2.207e-29  
  11.2   1.118e-30  
  11.3   5.089e-32  
  11.4   2.080e-33  
  11.5   7.631e-35  
  11.6   2.513e-36  
  11.7   7.424e-38  
  11.8   1.967e-39  
  11.9   4.676e-41  
  12.0   9.966e-43  
  12.1   1.904e-44  
  12.2   3.262e-46  
  12.3   5.009e-48  
  12.4   6.892e-50  
  12.5   8.499e-52  
  12.6   9.391e-54  
  12.7   9.297e-56  
  12.8   8.246e-58  
  12.9   6.553e-60  
  13.0   4.664e-62  
