# z=15.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.387e-02  
   6.1   1.127e-02  
   6.2   9.156e-03  
   6.3   7.442e-03  
   6.4   6.053e-03  
   6.5   4.926e-03  
   6.6   4.013e-03  
   6.7   3.273e-03  
   6.8   2.673e-03  
   6.9   2.185e-03  
   7.0   1.789e-03  
   7.1   1.467e-03  
   7.2   1.203e-03  
   7.3   9.882e-04  
   7.4   8.119e-04  
   7.5   6.670e-04  
   7.6   5.478e-04  
   7.7   4.493e-04  
   7.8   3.679e-04  
   7.9   3.004e-04  
   8.0   2.443e-04  
   8.1   1.976e-04  
   8.2   1.586e-04  
   8.3   1.261e-04  
   8.4   9.909e-05  
   8.5   7.663e-05  
   8.6   5.812e-05  
   8.7   4.306e-05  
   8.8   3.104e-05  
   8.9   2.166e-05  
   9.0   1.459e-05  
   9.1   9.441e-06  
   9.2   5.854e-06  
   9.3   3.468e-06  
   9.4   1.960e-06  
   9.5   1.055e-06  
   9.6   5.403e-07  
   9.7   2.634e-07  
   9.8   1.223e-07  
   9.9   5.408e-08  
  10.0   2.281e-08  
  10.1   9.186e-09  
  10.2   3.535e-09  
  10.3   1.302e-09  
  10.4   4.586e-10  
  10.5   1.547e-10  
  10.6   4.996e-11  
  10.7   1.544e-11  
  10.8   4.563e-12  
  10.9   1.288e-12  
  11.0   3.471e-13  
  11.1   8.910e-14  
  11.2   2.175e-14  
  11.3   5.033e-15  
  11.4   1.102e-15  
  11.5   2.273e-16  
  11.6   4.402e-17  
  11.7   7.968e-18  
  11.8   1.342e-18  
  11.9   2.096e-19  
  12.0   3.019e-20  
  12.1   3.999e-21  
  12.2   4.851e-22  
  12.3   5.373e-23  
  12.4   5.419e-24  
  12.5   4.966e-25  
  12.6   4.126e-26  
  12.7   3.103e-27  
  12.8   2.109e-28  
  12.9   1.294e-29  
  13.0   7.157e-31  
