# z=8.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.662e-01  
   6.1   1.382e-01  
   6.2   1.147e-01  
   6.3   9.510e-02  
   6.4   7.872e-02  
   6.5   6.508e-02  
   6.6   5.373e-02  
   6.7   4.432e-02  
   6.8   3.652e-02  
   6.9   3.007e-02  
   7.0   2.474e-02  
   7.1   2.034e-02  
   7.2   1.673e-02  
   7.3   1.375e-02  
   7.4   1.131e-02  
   7.5   9.299e-03  
   7.6   7.651e-03  
   7.7   6.298e-03  
   7.8   5.189e-03  
   7.9   4.278e-03  
   8.0   3.530e-03  
   8.1   2.916e-03  
   8.2   2.411e-03  
   8.3   1.995e-03  
   8.4   1.652e-03  
   8.5   1.369e-03  
   8.6   1.135e-03  
   8.7   9.417e-04  
   8.8   7.812e-04  
   8.9   6.480e-04  
   9.0   5.371e-04  
   9.1   4.447e-04  
   9.2   3.676e-04  
   9.3   3.030e-04  
   9.4   2.488e-04  
   9.5   2.032e-04  
   9.6   1.649e-04  
   9.7   1.326e-04  
   9.8   1.055e-04  
   9.9   8.274e-05  
  10.0   6.381e-05  
  10.1   4.823e-05  
  10.2   3.559e-05  
  10.3   2.555e-05  
  10.4   1.778e-05  
  10.5   1.194e-05  
  10.6   7.716e-06  
  10.7   4.776e-06  
  10.8   2.822e-06  
  10.9   1.587e-06  
  11.0   8.468e-07  
  11.1   4.277e-07  
  11.2   2.040e-07  
  11.3   9.179e-08  
  11.4   3.891e-08  
  11.5   1.553e-08  
  11.6   5.840e-09  
  11.7   2.070e-09  
  11.8   6.921e-10  
  11.9   2.187e-10  
  12.0   6.544e-11  
  12.1   1.856e-11  
  12.2   4.998e-12  
  12.3   1.279e-12  
  12.4   3.107e-13  
  12.5   7.169e-14  
  12.6   1.569e-14  
  12.7   3.251e-15  
  12.8   6.365e-16  
  12.9   1.175e-16  
  13.0   2.041e-17  
