# z=22.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.392e-04  
   6.1   1.150e-04  
   6.2   9.481e-05  
   6.3   7.790e-05  
   6.4   6.380e-05  
   6.5   5.206e-05  
   6.6   4.230e-05  
   6.7   3.419e-05  
   6.8   2.747e-05  
   6.9   2.191e-05  
   7.0   1.732e-05  
   7.1   1.354e-05  
   7.2   1.044e-05  
   7.3   7.925e-06  
   7.4   5.896e-06  
   7.5   4.285e-06  
   7.6   3.031e-06  
   7.7   2.078e-06  
   7.8   1.376e-06  
   7.9   8.773e-07  
   8.0   5.366e-07  
   8.1   3.141e-07  
   8.2   1.756e-07  
   8.3   9.358e-08  
   8.4   4.751e-08  
   8.5   2.296e-08  
   8.6   1.056e-08  
   8.7   4.622e-09  
   8.8   1.927e-09  
   8.9   7.656e-10  
   9.0   2.902e-10  
   9.1   1.050e-10  
   9.2   3.626e-11  
   9.3   1.197e-11  
   9.4   3.772e-12  
   9.5   1.134e-12  
   9.6   3.247e-13  
   9.7   8.822e-14  
   9.8   2.267e-14  
   9.9   5.482e-15  
  10.0   1.242e-15  
  10.1   2.621e-16  
  10.2   5.126e-17  
  10.3   9.252e-18  
  10.4   1.534e-18  
  10.5   2.327e-19  
  10.6   3.221e-20  
  10.7   4.055e-21  
  10.8   4.633e-22  
  10.9   4.795e-23  
  11.0   4.487e-24  
  11.1   3.791e-25  
  11.2   2.890e-26  
  11.3   1.984e-27  
  11.4   1.227e-28  
  11.5   6.826e-30  
  11.6   3.415e-31  
  11.7   1.535e-32  
  11.8   6.199e-34  
  11.9   2.248e-35  
  12.0   7.319e-37  
  12.1   2.138e-38  
  12.2   5.605e-40  
  12.3   1.318e-41  
  12.4   2.779e-43  
  12.5   5.255e-45  
  12.6   8.909e-47  
  12.7   1.354e-48  
  12.8   1.844e-50  
  12.9   2.252e-52  
  13.0   2.463e-54  
