# z=4.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.375e-01  
   6.1   2.075e-01  
   6.2   1.812e-01  
   6.3   1.580e-01  
   6.4   1.377e-01  
   6.5   1.199e-01  
   6.6   1.043e-01  
   6.7   9.061e-02  
   6.8   7.864e-02  
   6.9   6.816e-02  
   7.0   5.901e-02  
   7.1   5.102e-02  
   7.2   4.406e-02  
   7.3   3.798e-02  
   7.4   3.270e-02  
   7.5   2.810e-02  
   7.6   2.411e-02  
   7.7   2.065e-02  
   7.8   1.765e-02  
   7.9   1.506e-02  
   8.0   1.282e-02  
   8.1   1.089e-02  
   8.2   9.234e-03  
   8.3   7.808e-03  
   8.4   6.586e-03  
   8.5   5.541e-03  
   8.6   4.649e-03  
   8.7   3.889e-03  
   8.8   3.244e-03  
   8.9   2.698e-03  
   9.0   2.236e-03  
   9.1   1.847e-03  
   9.2   1.521e-03  
   9.3   1.248e-03  
   9.4   1.020e-03  
   9.5   8.308e-04  
   9.6   6.740e-04  
   9.7   5.446e-04  
   9.8   4.382e-04  
   9.9   3.511e-04  
  10.0   2.800e-04  
  10.1   2.221e-04  
  10.2   1.753e-04  
  10.3   1.374e-04  
  10.4   1.068e-04  
  10.5   8.235e-05  
  10.6   6.276e-05  
  10.7   4.719e-05  
  10.8   3.492e-05  
  10.9   2.535e-05  
  11.0   1.800e-05  
  11.1   1.247e-05  
  11.2   8.404e-06  
  11.3   5.492e-06  
  11.4   3.472e-06  
  11.5   2.118e-06  
  11.6   1.243e-06  
  11.7   6.996e-07  
  11.8   3.764e-07  
  11.9   1.929e-07  
  12.0   9.374e-08  
  12.1   4.301e-08  
  12.2   1.854e-08  
  12.3   7.481e-09  
  12.4   2.811e-09  
  12.5   9.797e-10  
  12.6   3.156e-10  
  12.7   9.362e-11  
  12.8   2.551e-11  
  12.9   6.365e-12  
  13.0   1.451e-12  
