# z=5.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.599e-01  
   6.1   2.258e-01  
   6.2   1.960e-01  
   6.3   1.699e-01  
   6.4   1.472e-01  
   6.5   1.274e-01  
   6.6   1.101e-01  
   6.7   9.508e-02  
   6.8   8.200e-02  
   6.9   7.063e-02  
   7.0   6.076e-02  
   7.1   5.220e-02  
   7.2   4.478e-02  
   7.3   3.837e-02  
   7.4   3.282e-02  
   7.5   2.803e-02  
   7.6   2.391e-02  
   7.7   2.035e-02  
   7.8   1.730e-02  
   7.9   1.468e-02  
   8.0   1.244e-02  
   8.1   1.052e-02  
   8.2   8.877e-03  
   8.3   7.481e-03  
   8.4   6.293e-03  
   8.5   5.286e-03  
   8.6   4.432e-03  
   8.7   3.710e-03  
   8.8   3.101e-03  
   8.9   2.588e-03  
   9.0   2.158e-03  
   9.1   1.796e-03  
   9.2   1.494e-03  
   9.3   1.241e-03  
   9.4   1.030e-03  
   9.5   8.539e-04  
   9.6   7.076e-04  
   9.7   5.860e-04  
   9.8   4.850e-04  
   9.9   4.013e-04  
  10.0   3.318e-04  
  10.1   2.742e-04  
  10.2   2.264e-04  
  10.3   1.868e-04  
  10.4   1.540e-04  
  10.5   1.268e-04  
  10.6   1.043e-04  
  10.7   8.550e-05  
  10.8   6.989e-05  
  10.9   5.689e-05  
  11.0   4.605e-05  
  11.1   3.700e-05  
  11.2   2.944e-05  
  11.3   2.313e-05  
  11.4   1.790e-05  
  11.5   1.358e-05  
  11.6   1.007e-05  
  11.7   7.266e-06  
  11.8   5.077e-06  
  11.9   3.421e-06  
  12.0   2.214e-06  
  12.1   1.369e-06  
  12.2   8.068e-07  
  12.3   4.510e-07  
  12.4   2.385e-07  
  12.5   1.189e-07  
  12.6   5.574e-08  
  12.7   2.451e-08  
  12.8   1.009e-08  
  12.9   3.875e-09  
  13.0   1.387e-09  
