# z=15.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.612e-02  
   6.1   1.322e-02  
   6.2   1.084e-02  
   6.3   8.899e-03  
   6.4   7.306e-03  
   6.5   6.001e-03  
   6.6   4.931e-03  
   6.7   4.054e-03  
   6.8   3.335e-03  
   6.9   2.745e-03  
   7.0   2.261e-03  
   7.1   1.863e-03  
   7.2   1.535e-03  
   7.3   1.266e-03  
   7.4   1.044e-03  
   7.5   8.604e-04  
   7.6   7.090e-04  
   7.7   5.837e-04  
   7.8   4.799e-04  
   7.9   3.938e-04  
   8.0   3.221e-04  
   8.1   2.625e-04  
   8.2   2.128e-04  
   8.3   1.712e-04  
   8.4   1.365e-04  
   8.5   1.074e-04  
   8.6   8.324e-05  
   8.7   6.326e-05  
   8.8   4.695e-05  
   8.9   3.388e-05  
   9.0   2.367e-05  
   9.1   1.594e-05  
   9.2   1.031e-05  
   9.3   6.381e-06  
   9.4   3.771e-06  
   9.5   2.123e-06  
   9.6   1.138e-06  
   9.7   5.796e-07  
   9.8   2.808e-07  
   9.9   1.294e-07  
  10.0   5.683e-08  
  10.1   2.379e-08  
  10.2   9.506e-09  
  10.3   3.631e-09  
  10.4   1.327e-09  
  10.5   4.645e-10  
  10.6   1.557e-10  
  10.7   4.997e-11  
  10.8   1.535e-11  
  10.9   4.511e-12  
  11.0   1.267e-12  
  11.1   3.393e-13  
  11.2   8.660e-14  
  11.3   2.101e-14  
  11.4   4.836e-15  
  11.5   1.052e-15  
  11.6   2.159e-16  
  11.7   4.158e-17  
  11.8   7.488e-18  
  11.9   1.256e-18  
  12.0   1.952e-19  
  12.1   2.801e-20  
  12.2   3.696e-21  
  12.3   4.470e-22  
  12.4   4.938e-23  
  12.5   4.970e-24  
  12.6   4.545e-25  
  12.7   3.770e-26  
  12.8   2.831e-27  
  12.9   1.922e-28  
  13.0   1.178e-29  
