# z=15.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.335e-02  
   6.1   1.080e-02  
   6.2   8.737e-03  
   6.3   7.070e-03  
   6.4   5.724e-03  
   6.5   4.638e-03  
   6.6   3.761e-03  
   6.7   3.054e-03  
   6.8   2.484e-03  
   6.9   2.023e-03  
   7.0   1.650e-03  
   7.1   1.348e-03  
   7.2   1.102e-03  
   7.3   9.021e-04  
   7.4   7.389e-04  
   7.5   6.053e-04  
   7.6   4.956e-04  
   7.7   4.053e-04  
   7.8   3.307e-04  
   7.9   2.690e-04  
   8.0   2.178e-04  
   8.1   1.753e-04  
   8.2   1.399e-04  
   8.3   1.104e-04  
   8.4   8.591e-05  
   8.5   6.569e-05  
   8.6   4.916e-05  
   8.7   3.585e-05  
   8.8   2.537e-05  
   8.9   1.735e-05  
   9.0   1.142e-05  
   9.1   7.209e-06  
   9.2   4.354e-06  
   9.3   2.510e-06  
   9.4   1.379e-06  
   9.5   7.211e-07  
   9.6   3.589e-07  
   9.7   1.701e-07  
   9.8   7.674e-08  
   9.9   3.301e-08  
  10.0   1.355e-08  
  10.1   5.316e-09  
  10.2   1.994e-09  
  10.3   7.154e-10  
  10.4   2.458e-10  
  10.5   8.083e-11  
  10.6   2.545e-11  
  10.7   7.663e-12  
  10.8   2.206e-12  
  10.9   6.062e-13  
  11.0   1.588e-13  
  11.1   3.960e-14  
  11.2   9.375e-15  
  11.3   2.102e-15  
  11.4   4.447e-16  
  11.5   8.848e-17  
  11.6   1.649e-17  
  11.7   2.864e-18  
  11.8   4.619e-19  
  11.9   6.886e-20  
  12.0   9.452e-21  
  12.1   1.190e-21  
  12.2   1.370e-22  
  12.3   1.438e-23  
  12.4   1.372e-24  
  12.5   1.188e-25  
  12.6   9.320e-27  
  12.7   6.610e-28  
  12.8   4.234e-29  
  12.9   2.447e-30  
  13.0   1.274e-31  
