# z=12.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.369e-02  
   6.1   3.632e-02  
   6.2   3.022e-02  
   6.3   2.516e-02  
   6.4   2.096e-02  
   6.5   1.748e-02  
   6.6   1.459e-02  
   6.7   1.219e-02  
   6.8   1.019e-02  
   6.9   8.527e-03  
   7.0   7.138e-03  
   7.1   5.979e-03  
   7.2   5.011e-03  
   7.3   4.200e-03  
   7.4   3.522e-03  
   7.5   2.954e-03  
   7.6   2.477e-03  
   7.7   2.077e-03  
   7.8   1.740e-03  
   7.9   1.458e-03  
   8.0   1.220e-03  
   8.1   1.021e-03  
   8.2   8.525e-04  
   8.3   7.110e-04  
   8.4   5.918e-04  
   8.5   4.914e-04  
   8.6   4.067e-04  
   8.7   3.353e-04  
   8.8   2.749e-04  
   8.9   2.240e-04  
   9.0   1.809e-04  
   9.1   1.446e-04  
   9.2   1.141e-04  
   9.3   8.848e-05  
   9.4   6.728e-05  
   9.5   4.995e-05  
   9.6   3.606e-05  
   9.7   2.519e-05  
   9.8   1.696e-05  
   9.9   1.095e-05  
  10.0   6.758e-06  
  10.1   3.970e-06  
  10.2   2.212e-06  
  10.3   1.167e-06  
  10.4   5.810e-07  
  10.5   2.729e-07  
  10.6   1.208e-07  
  10.7   5.046e-08  
  10.8   1.990e-08  
  10.9   7.428e-09  
  11.0   2.631e-09  
  11.1   8.868e-10  
  11.2   2.854e-10  
  11.3   8.791e-11  
  11.4   2.596e-11  
  11.5   7.354e-12  
  11.6   1.997e-12  
  11.7   5.192e-13  
  11.8   1.290e-13  
  11.9   3.054e-14  
  12.0   6.876e-15  
  12.1   1.467e-15  
  12.2   2.960e-16  
  12.3   5.624e-17  
  12.4   1.003e-17  
  12.5   1.674e-18  
  12.6   2.603e-19  
  12.7   3.755e-20  
  12.8   5.009e-21  
  12.9   6.153e-22  
  13.0   6.937e-23  
