# z=20.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   6.448e-04  
   6.1   5.372e-04  
   6.2   4.469e-04  
   6.3   3.713e-04  
   6.4   3.079e-04  
   6.5   2.549e-04  
   6.6   2.105e-04  
   6.7   1.734e-04  
   6.8   1.424e-04  
   6.9   1.166e-04  
   7.0   9.500e-05  
   7.1   7.704e-05  
   7.2   6.208e-05  
   7.3   4.966e-05  
   7.4   3.934e-05  
   7.5   3.081e-05  
   7.6   2.378e-05  
   7.7   1.803e-05  
   7.8   1.338e-05  
   7.9   9.690e-06  
   8.0   6.815e-06  
   8.1   4.638e-06  
   8.2   3.044e-06  
   8.3   1.920e-06  
   8.4   1.160e-06  
   8.5   6.704e-07  
   8.6   3.697e-07  
   8.7   1.943e-07  
   8.8   9.729e-08  
   8.9   4.637e-08  
   9.0   2.105e-08  
   9.1   9.098e-09  
   9.2   3.749e-09  
   9.3   1.473e-09  
   9.4   5.528e-10  
   9.5   1.981e-10  
   9.6   6.789e-11  
   9.7   2.224e-11  
   9.8   6.965e-12  
   9.9   2.084e-12  
  10.0   5.952e-13  
  10.1   1.619e-13  
  10.2   4.182e-14  
  10.3   1.022e-14  
  10.4   2.355e-15  
  10.5   5.087e-16  
  10.6   1.025e-16  
  10.7   1.919e-17  
  10.8   3.319e-18  
  10.9   5.282e-19  
  11.0   7.705e-20  
  11.1   1.027e-20  
  11.2   1.246e-21  
  11.3   1.373e-22  
  11.4   1.373e-23  
  11.5   1.241e-24  
  11.6   1.015e-25  
  11.7   7.484e-27  
  11.8   4.977e-28  
  11.9   2.981e-29  
  12.0   1.607e-30  
  12.1   7.794e-32  
  12.2   3.398e-33  
  12.3   1.331e-34  
  12.4   4.683e-36  
  12.5   1.479e-37  
  12.6   4.194e-39  
  12.7   1.067e-40  
  12.8   2.436e-42  
  12.9   4.988e-44  
  13.0   9.158e-46  
