# z=9.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.154e-01  
   6.1   9.570e-02  
   6.2   7.928e-02  
   6.3   6.564e-02  
   6.4   5.434e-02  
   6.5   4.497e-02  
   6.6   3.722e-02  
   6.7   3.081e-02  
   6.8   2.551e-02  
   6.9   2.113e-02  
   7.0   1.752e-02  
   7.1   1.453e-02  
   7.2   1.206e-02  
   7.3   1.002e-02  
   7.4   8.332e-03  
   7.5   6.935e-03  
   7.6   5.778e-03  
   7.7   4.818e-03  
   7.8   4.021e-03  
   7.9   3.359e-03  
   8.0   2.807e-03  
   8.1   2.348e-03  
   8.2   1.964e-03  
   8.3   1.644e-03  
   8.4   1.376e-03  
   8.5   1.152e-03  
   8.6   9.638e-04  
   8.7   8.060e-04  
   8.8   6.734e-04  
   8.9   5.619e-04  
   9.0   4.680e-04  
   9.1   3.887e-04  
   9.2   3.218e-04  
   9.3   2.652e-04  
   9.4   2.172e-04  
   9.5   1.766e-04  
   9.6   1.422e-04  
   9.7   1.131e-04  
   9.8   8.866e-05  
   9.9   6.827e-05  
  10.0   5.146e-05  
  10.1   3.784e-05  
  10.2   2.704e-05  
  10.3   1.870e-05  
  10.4   1.247e-05  
  10.5   7.989e-06  
  10.6   4.895e-06  
  10.7   2.859e-06  
  10.8   1.587e-06  
  10.9   8.343e-07  
  11.0   4.145e-07  
  11.1   1.942e-07  
  11.2   8.566e-08  
  11.3   3.555e-08  
  11.4   1.387e-08  
  11.5   5.095e-09  
  11.6   1.762e-09  
  11.7   5.753e-10  
  11.8   1.776e-10  
  11.9   5.198e-11  
  12.0   1.446e-11  
  12.1   3.832e-12  
  12.2   9.682e-13  
  12.3   2.334e-13  
  12.4   5.364e-14  
  12.5   1.174e-14  
  12.6   2.439e-15  
  12.7   4.804e-16  
  12.8   8.939e-17  
  12.9   1.567e-17  
  13.0   2.580e-18  
