# z=4.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.379e-01  
   6.1   2.079e-01  
   6.2   1.815e-01  
   6.3   1.584e-01  
   6.4   1.380e-01  
   6.5   1.202e-01  
   6.6   1.046e-01  
   6.7   9.088e-02  
   6.8   7.889e-02  
   6.9   6.840e-02  
   7.0   5.924e-02  
   7.1   5.123e-02  
   7.2   4.425e-02  
   7.3   3.817e-02  
   7.4   3.287e-02  
   7.5   2.826e-02  
   7.6   2.426e-02  
   7.7   2.079e-02  
   7.8   1.778e-02  
   7.9   1.518e-02  
   8.0   1.293e-02  
   8.1   1.099e-02  
   8.2   9.327e-03  
   8.3   7.894e-03  
   8.4   6.665e-03  
   8.5   5.613e-03  
   8.6   4.716e-03  
   8.7   3.951e-03  
   8.8   3.301e-03  
   8.9   2.750e-03  
   9.0   2.284e-03  
   9.1   1.892e-03  
   9.2   1.562e-03  
   9.3   1.286e-03  
   9.4   1.055e-03  
   9.5   8.625e-04  
   9.6   7.030e-04  
   9.7   5.712e-04  
   9.8   4.625e-04  
   9.9   3.733e-04  
  10.0   3.002e-04  
  10.1   2.406e-04  
  10.2   1.921e-04  
  10.3   1.528e-04  
  10.4   1.210e-04  
  10.5   9.527e-05  
  10.6   7.457e-05  
  10.7   5.794e-05  
  10.8   4.460e-05  
  10.9   3.395e-05  
  11.0   2.550e-05  
  11.1   1.883e-05  
  11.2   1.364e-05  
  11.3   9.663e-06  
  11.4   6.665e-06  
  11.5   4.462e-06  
  11.6   2.887e-06  
  11.7   1.798e-06  
  11.8   1.074e-06  
  11.9   6.118e-07  
  12.0   3.312e-07  
  12.1   1.696e-07  
  12.2   8.175e-08  
  12.3   3.694e-08  
  12.4   1.558e-08  
  12.5   6.106e-09  
  12.6   2.217e-09  
  12.7   7.432e-10  
  12.8   2.293e-10  
  12.9   6.492e-11  
  13.0   1.683e-11  
