# z=13.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.827e-02  
   6.1   2.334e-02  
   6.2   1.928e-02  
   6.3   1.594e-02  
   6.4   1.319e-02  
   6.5   1.092e-02  
   6.6   9.049e-03  
   6.7   7.504e-03  
   6.8   6.226e-03  
   6.9   5.169e-03  
   7.0   4.294e-03  
   7.1   3.569e-03  
   7.2   2.967e-03  
   7.3   2.467e-03  
   7.4   2.051e-03  
   7.5   1.705e-03  
   7.6   1.417e-03  
   7.7   1.177e-03  
   7.8   9.774e-04  
   7.9   8.104e-04  
   8.0   6.710e-04  
   8.1   5.545e-04  
   8.2   4.571e-04  
   8.3   3.756e-04  
   8.4   3.074e-04  
   8.5   2.502e-04  
   8.6   2.022e-04  
   8.7   1.620e-04  
   8.8   1.283e-04  
   8.9   1.001e-04  
   9.0   7.673e-05  
   9.1   5.752e-05  
   9.2   4.199e-05  
   9.3   2.970e-05  
   9.4   2.027e-05  
   9.5   1.328e-05  
   9.6   8.318e-06  
   9.7   4.964e-06  
   9.8   2.813e-06  
   9.9   1.510e-06  
  10.0   7.664e-07  
  10.1   3.676e-07  
  10.2   1.667e-07  
  10.3   7.148e-08  
  10.4   2.904e-08  
  10.5   1.121e-08  
  10.6   4.119e-09  
  10.7   1.445e-09  
  10.8   4.852e-10  
  10.9   1.561e-10  
  11.0   4.820e-11  
  11.1   1.427e-11  
  11.2   4.051e-12  
  11.3   1.100e-12  
  11.4   2.855e-13  
  11.5   7.062e-14  
  11.6   1.662e-14  
  11.7   3.709e-15  
  11.8   7.833e-16  
  11.9   1.560e-16  
  12.0   2.921e-17  
  12.1   5.122e-18  
  12.2   8.376e-19  
  12.3   1.272e-19  
  12.4   1.788e-20  
  12.5   2.317e-21  
  12.6   2.756e-22  
  12.7   3.001e-23  
  12.8   2.983e-24  
  12.9   2.699e-25  
  13.0   2.217e-26  
