# z=22.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.648e-04  
   6.1   2.203e-04  
   6.2   1.828e-04  
   6.3   1.514e-04  
   6.4   1.251e-04  
   6.5   1.030e-04  
   6.6   8.461e-05  
   6.7   6.925e-05  
   6.8   5.645e-05  
   6.9   4.580e-05  
   7.0   3.696e-05  
   7.1   2.963e-05  
   7.2   2.356e-05  
   7.3   1.855e-05  
   7.4   1.442e-05  
   7.5   1.105e-05  
   7.6   8.315e-06  
   7.7   6.122e-06  
   7.8   4.395e-06  
   7.9   3.064e-06  
   8.0   2.066e-06  
   8.1   1.344e-06  
   8.2   8.394e-07  
   8.3   5.024e-07  
   8.4   2.875e-07  
   8.5   1.569e-07  
   8.6   8.164e-08  
   8.7   4.044e-08  
   8.8   1.906e-08  
   8.9   8.554e-09  
   9.0   3.655e-09  
   9.1   1.488e-09  
   9.2   5.776e-10  
   9.3   2.139e-10  
   9.4   7.567e-11  
   9.5   2.557e-11  
   9.6   8.254e-12  
   9.7   2.544e-12  
   9.8   7.472e-13  
   9.9   2.088e-13  
  10.0   5.529e-14  
  10.1   1.382e-14  
  10.2   3.247e-15  
  10.3   7.128e-16  
  10.4   1.455e-16  
  10.5   2.748e-17  
  10.6   4.780e-18  
  10.7   7.627e-19  
  10.8   1.112e-19  
  10.9   1.478e-20  
  11.0   1.785e-21  
  11.1   1.955e-22  
  11.2   1.938e-23  
  11.3   1.736e-24  
  11.4   1.404e-25  
  11.5   1.023e-26  
  11.6   6.721e-28  
  11.7   3.972e-29  
  11.8   2.112e-30  
  11.9   1.009e-31  
  12.0   4.334e-33  
  12.1   1.672e-34  
  12.2   5.788e-36  
  12.3   1.799e-37  
  12.4   5.017e-39  
  12.5   1.255e-40  
  12.6   2.817e-42  
  12.7   5.668e-44  
  12.8   1.023e-45  
  12.9   1.654e-47  
  13.0   2.397e-49  
