# z=8.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.940e-01  
   6.1   1.615e-01  
   6.2   1.343e-01  
   6.3   1.114e-01  
   6.4   9.222e-02  
   6.5   7.618e-02  
   6.6   6.279e-02  
   6.7   5.164e-02  
   6.8   4.238e-02  
   6.9   3.470e-02  
   7.0   2.836e-02  
   7.1   2.312e-02  
   7.2   1.881e-02  
   7.3   1.528e-02  
   7.4   1.238e-02  
   7.5   1.002e-02  
   7.6   8.097e-03  
   7.7   6.534e-03  
   7.8   5.266e-03  
   7.9   4.241e-03  
   8.0   3.414e-03  
   8.1   2.747e-03  
   8.2   2.209e-03  
   8.3   1.777e-03  
   8.4   1.430e-03  
   8.5   1.151e-03  
   8.6   9.262e-04  
   8.7   7.456e-04  
   8.8   6.001e-04  
   8.9   4.827e-04  
   9.0   3.878e-04  
   9.1   3.109e-04  
   9.2   2.484e-04  
   9.3   1.974e-04  
   9.4   1.558e-04  
   9.5   1.218e-04  
   9.6   9.404e-05  
   9.7   7.149e-05  
   9.8   5.333e-05  
   9.9   3.888e-05  
  10.0   2.761e-05  
  10.1   1.901e-05  
  10.2   1.265e-05  
  10.3   8.108e-06  
  10.4   4.985e-06  
  10.5   2.933e-06  
  10.6   1.647e-06  
  10.7   8.816e-07  
  10.8   4.489e-07  
  10.9   2.174e-07  
  11.0   1.002e-07  
  11.1   4.391e-08  
  11.2   1.834e-08  
  11.3   7.298e-09  
  11.4   2.770e-09  
  11.5   1.003e-09  
  11.6   3.460e-10  
  11.7   1.136e-10  
  11.8   3.539e-11  
  11.9   1.045e-11  
  12.0   2.913e-12  
  12.1   7.658e-13  
  12.2   1.894e-13  
  12.3   4.399e-14  
  12.4   9.582e-15  
  12.5   1.956e-15  
  12.6   3.737e-16  
  12.7   6.677e-17  
  12.8   1.115e-17  
  12.9   1.737e-18  
  13.0   2.522e-19  
