# z=21.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.482e-04  
   6.1   1.222e-04  
   6.2   1.004e-04  
   6.3   8.222e-05  
   6.4   6.708e-05  
   6.5   5.447e-05  
   6.6   4.399e-05  
   6.7   3.529e-05  
   6.8   2.808e-05  
   6.9   2.212e-05  
   7.0   1.722e-05  
   7.1   1.320e-05  
   7.2   9.932e-06  
   7.3   7.313e-06  
   7.4   5.248e-06  
   7.5   3.657e-06  
   7.6   2.465e-06  
   7.7   1.601e-06  
   7.8   9.990e-07  
   7.9   5.971e-07  
   8.0   3.412e-07  
   8.1   1.860e-07  
   8.2   9.658e-08  
   8.3   4.776e-08  
   8.4   2.248e-08  
   8.5   1.007e-08  
   8.6   4.298e-09  
   8.7   1.748e-09  
   8.8   6.777e-10  
   8.9   2.508e-10  
   9.0   8.865e-11  
   9.1   2.994e-11  
   9.2   9.665e-12  
   9.3   2.980e-12  
   9.4   8.767e-13  
   9.5   2.456e-13  
   9.6   6.532e-14  
   9.7   1.643e-14  
   9.8   3.892e-15  
   9.9   8.638e-16  
  10.0   1.787e-16  
  10.1   3.428e-17  
  10.2   6.070e-18  
  10.3   9.879e-19  
  10.4   1.472e-19  
  10.5   2.001e-20  
  10.6   2.476e-21  
  10.7   2.782e-22  
  10.8   2.831e-23  
  10.9   2.605e-24  
  11.0   2.166e-25  
  11.1   1.624e-26  
  11.2   1.097e-27  
  11.3   6.677e-29  
  11.4   3.656e-30  
  11.5   1.800e-31  
  11.6   7.964e-33  
  11.7   3.166e-34  
  11.8   1.130e-35  
  11.9   3.621e-37  
  12.0   1.041e-38  
  12.1   2.687e-40  
  12.2   6.218e-42  
  12.3   1.290e-43  
  12.4   2.402e-45  
  12.5   4.007e-47  
  12.6   5.994e-49  
  12.7   8.035e-51  
  12.8   9.653e-53  
  12.9   1.039e-54  
  13.0   1.002e-56  
