# z=4.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.142e-01  
   6.1   1.887e-01  
   6.2   1.661e-01  
   6.3   1.461e-01  
   6.4   1.284e-01  
   6.5   1.128e-01  
   6.6   9.907e-02  
   6.7   8.691e-02  
   6.8   7.617e-02  
   6.9   6.671e-02  
   7.0   5.837e-02  
   7.1   5.102e-02  
   7.2   4.455e-02  
   7.3   3.887e-02  
   7.4   3.386e-02  
   7.5   2.947e-02  
   7.6   2.562e-02  
   7.7   2.224e-02  
   7.8   1.928e-02  
   7.9   1.669e-02  
   8.0   1.442e-02  
   8.1   1.245e-02  
   8.2   1.072e-02  
   8.3   9.224e-03  
   8.4   7.920e-03  
   8.5   6.787e-03  
   8.6   5.805e-03  
   8.7   4.956e-03  
   8.8   4.222e-03  
   8.9   3.589e-03  
   9.0   3.045e-03  
   9.1   2.578e-03  
   9.2   2.177e-03  
   9.3   1.835e-03  
   9.4   1.542e-03  
   9.5   1.294e-03  
   9.6   1.083e-03  
   9.7   9.040e-04  
   9.8   7.531e-04  
   9.9   6.259e-04  
  10.0   5.190e-04  
  10.1   4.295e-04  
  10.2   3.546e-04  
  10.3   2.921e-04  
  10.4   2.402e-04  
  10.5   1.970e-04  
  10.6   1.613e-04  
  10.7   1.318e-04  
  10.8   1.074e-04  
  10.9   8.737e-05  
  11.0   7.088e-05  
  11.1   5.734e-05  
  11.2   4.624e-05  
  11.3   3.714e-05  
  11.4   2.969e-05  
  11.5   2.359e-05  
  11.6   1.859e-05  
  11.7   1.450e-05  
  11.8   1.116e-05  
  11.9   8.426e-06  
  12.0   6.213e-06  
  12.1   4.445e-06  
  12.2   3.064e-06  
  12.3   2.021e-06  
  12.4   1.266e-06  
  12.5   7.487e-07  
  12.6   4.151e-07  
  12.7   2.146e-07  
  12.8   1.030e-07  
  12.9   4.566e-08  
  13.0   1.864e-08  
