# z=13.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.583e-02  
   6.1   2.113e-02  
   6.2   1.729e-02  
   6.3   1.416e-02  
   6.4   1.160e-02  
   6.5   9.505e-03  
   6.6   7.796e-03  
   6.7   6.399e-03  
   6.8   5.257e-03  
   6.9   4.321e-03  
   7.0   3.554e-03  
   7.1   2.925e-03  
   7.2   2.408e-03  
   7.3   1.984e-03  
   7.4   1.634e-03  
   7.5   1.346e-03  
   7.6   1.109e-03  
   7.7   9.127e-04  
   7.8   7.506e-04  
   7.9   6.165e-04  
   8.0   5.054e-04  
   8.1   4.132e-04  
   8.2   3.367e-04  
   8.3   2.730e-04  
   8.4   2.201e-04  
   8.5   1.760e-04  
   8.6   1.393e-04  
   8.7   1.088e-04  
   8.8   8.359e-05  
   8.9   6.292e-05  
   9.0   4.619e-05  
   9.1   3.293e-05  
   9.2   2.268e-05  
   9.3   1.503e-05  
   9.4   9.531e-06  
   9.5   5.765e-06  
   9.6   3.315e-06  
   9.7   1.806e-06  
   9.8   9.312e-07  
   9.9   4.536e-07  
  10.0   2.088e-07  
  10.1   9.083e-08  
  10.2   3.741e-08  
  10.3   1.462e-08  
  10.4   5.433e-09  
  10.5   1.926e-09  
  10.6   6.525e-10  
  10.7   2.118e-10  
  10.8   6.593e-11  
  10.9   1.969e-11  
  11.0   5.636e-12  
  11.1   1.545e-12  
  11.2   4.048e-13  
  11.3   1.012e-13  
  11.4   2.406e-14  
  11.5   5.435e-15  
  11.6   1.162e-15  
  11.7   2.347e-16  
  11.8   4.458e-17  
  11.9   7.939e-18  
  12.0   1.320e-18  
  12.1   2.041e-19  
  12.2   2.923e-20  
  12.3   3.862e-21  
  12.4   4.691e-22  
  12.5   5.219e-23  
  12.6   5.303e-24  
  12.7   4.908e-25  
  12.8   4.129e-26  
  12.9   3.149e-27  
  13.0   2.175e-28  
