# z=21.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.059e-04  
   6.1   2.541e-04  
   6.2   2.106e-04  
   6.3   1.741e-04  
   6.4   1.436e-04  
   6.5   1.181e-04  
   6.6   9.681e-05  
   6.7   7.904e-05  
   6.8   6.424e-05  
   6.9   5.192e-05  
   7.0   4.169e-05  
   7.1   3.320e-05  
   7.2   2.617e-05  
   7.3   2.037e-05  
   7.4   1.562e-05  
   7.5   1.176e-05  
   7.6   8.657e-06  
   7.7   6.210e-06  
   7.8   4.324e-06  
   7.9   2.911e-06  
   8.0   1.888e-06  
   8.1   1.177e-06  
   8.2   7.020e-07  
   8.3   4.003e-07  
   8.4   2.178e-07  
   8.5   1.129e-07  
   8.6   5.571e-08  
   8.7   2.617e-08  
   8.8   1.171e-08  
   8.9   4.987e-09  
   9.0   2.025e-09  
   9.1   7.841e-10  
   9.2   2.899e-10  
   9.3   1.024e-10  
   9.4   3.454e-11  
   9.5   1.114e-11  
   9.6   3.436e-12  
   9.7   1.011e-12  
   9.8   2.837e-13  
   9.9   7.568e-14  
  10.0   1.912e-14  
  10.1   4.558e-15  
  10.2   1.020e-15  
  10.3   2.133e-16  
  10.4   4.147e-17  
  10.5   7.455e-18  
  10.6   1.234e-18  
  10.7   1.874e-19  
  10.8   2.600e-20  
  10.9   3.287e-21  
  11.0   3.777e-22  
  11.1   3.936e-23  
  11.2   3.712e-24  
  11.3   3.164e-25  
  11.4   2.435e-26  
  11.5   1.689e-27  
  11.6   1.055e-28  
  11.7   5.936e-30  
  11.8   3.003e-31  
  11.9   1.366e-32  
  12.0   5.582e-34  
  12.1   2.049e-35  
  12.2   6.753e-37  
  12.3   1.998e-38  
  12.4   5.303e-40  
  12.5   1.263e-41  
  12.6   2.697e-43  
  12.7   5.165e-45  
  12.8   8.870e-47  
  12.9   1.365e-48  
  13.0   1.884e-50  
