# z=9.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.339e-01  
   6.1   1.103e-01  
   6.2   9.072e-02  
   6.3   7.442e-02  
   6.4   6.092e-02  
   6.5   4.977e-02  
   6.6   4.057e-02  
   6.7   3.301e-02  
   6.8   2.681e-02  
   6.9   2.174e-02  
   7.0   1.760e-02  
   7.1   1.423e-02  
   7.2   1.149e-02  
   7.3   9.267e-03  
   7.4   7.471e-03  
   7.5   6.020e-03  
   7.6   4.850e-03  
   7.7   3.908e-03  
   7.8   3.149e-03  
   7.9   2.539e-03  
   8.0   2.048e-03  
   8.1   1.653e-03  
   8.2   1.335e-03  
   8.3   1.079e-03  
   8.4   8.725e-04  
   8.5   7.054e-04  
   8.6   5.700e-04  
   8.7   4.601e-04  
   8.8   3.706e-04  
   8.9   2.975e-04  
   9.0   2.377e-04  
   9.1   1.886e-04  
   9.2   1.482e-04  
   9.3   1.151e-04  
   9.4   8.810e-05  
   9.5   6.618e-05  
   9.6   4.864e-05  
   9.7   3.484e-05  
   9.8   2.423e-05  
   9.9   1.631e-05  
  10.0   1.058e-05  
  10.1   6.594e-06  
  10.2   3.938e-06  
  10.3   2.248e-06  
  10.4   1.224e-06  
  10.5   6.346e-07  
  10.6   3.130e-07  
  10.7   1.468e-07  
  10.8   6.544e-08  
  10.9   2.773e-08  
  11.0   1.117e-08  
  11.1   4.274e-09  
  11.2   1.554e-09  
  11.3   5.369e-10  
  11.4   1.760e-10  
  11.5   5.469e-11  
  11.6   1.609e-11  
  11.7   4.478e-12  
  11.8   1.177e-12  
  11.9   2.920e-13  
  12.0   6.828e-14  
  12.1   1.504e-14  
  12.2   3.118e-15  
  12.3   6.078e-16  
  12.4   1.113e-16  
  12.5   1.910e-17  
  12.6   3.072e-18  
  12.7   4.616e-19  
  12.8   6.468e-20  
  12.9   8.431e-21  
  13.0   1.019e-21  
