# z=19.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   6.387e-04  
   6.1   5.295e-04  
   6.2   4.387e-04  
   6.3   3.630e-04  
   6.4   3.000e-04  
   6.5   2.474e-04  
   6.6   2.037e-04  
   6.7   1.672e-04  
   6.8   1.368e-04  
   6.9   1.115e-04  
   7.0   9.040e-05  
   7.1   7.288e-05  
   7.2   5.831e-05  
   7.3   4.623e-05  
   7.4   3.622e-05  
   7.5   2.797e-05  
   7.6   2.122e-05  
   7.7   1.576e-05  
   7.8   1.142e-05  
   7.9   8.034e-06  
   8.0   5.469e-06  
   8.1   3.590e-06  
   8.2   2.264e-06  
   8.3   1.368e-06  
   8.4   7.905e-07  
   8.5   4.359e-07  
   8.6   2.291e-07  
   8.7   1.147e-07  
   8.8   5.466e-08  
   8.9   2.481e-08  
   9.0   1.073e-08  
   9.1   4.423e-09  
   9.2   1.739e-09  
   9.3   6.531e-10  
   9.4   2.343e-10  
   9.5   8.036e-11  
   9.6   2.636e-11  
   9.7   8.266e-12  
   9.8   2.478e-12  
   9.9   7.091e-13  
  10.0   1.934e-13  
  10.1   5.016e-14  
  10.2   1.233e-14  
  10.3   2.859e-15  
  10.4   6.231e-16  
  10.5   1.270e-16  
  10.6   2.408e-17  
  10.7   4.227e-18  
  10.8   6.841e-19  
  10.9   1.017e-19  
  11.0   1.382e-20  
  11.1   1.713e-21  
  11.2   1.931e-22  
  11.3   1.975e-23  
  11.4   1.830e-24  
  11.5   1.534e-25  
  11.6   1.160e-26  
  11.7   7.919e-28  
  11.8   4.870e-29  
  11.9   2.697e-30  
  12.0   1.343e-31  
  12.1   6.019e-33  
  12.2   2.423e-34  
  12.3   8.766e-36  
  12.4   2.847e-37  
  12.5   8.303e-39  
  12.6   2.173e-40  
  12.7   5.102e-42  
  12.8   1.075e-43  
  12.9   2.030e-45  
  13.0   3.439e-47  
