# z=18.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.896e-03  
   6.1   1.489e-03  
   6.2   1.188e-03  
   6.3   9.582e-04  
   6.4   7.783e-04  
   6.5   6.350e-04  
   6.6   5.194e-04  
   6.7   4.254e-04  
   6.8   3.483e-04  
   6.9   2.849e-04  
   7.0   2.327e-04  
   7.1   1.894e-04  
   7.2   1.537e-04  
   7.3   1.241e-04  
   7.4   9.954e-05  
   7.5   7.921e-05  
   7.6   6.237e-05  
   7.7   4.847e-05  
   7.8   3.706e-05  
   7.9   2.777e-05  
   8.0   2.032e-05  
   8.1   1.446e-05  
   8.2   9.964e-06  
   8.3   6.627e-06  
   8.4   4.238e-06  
   8.5   2.599e-06  
   8.6   1.525e-06  
   8.7   8.540e-07  
   8.8   4.561e-07  
   8.9   2.321e-07  
   9.0   1.125e-07  
   9.1   5.192e-08  
   9.2   2.284e-08  
   9.3   9.580e-09  
   9.4   3.835e-09  
   9.5   1.466e-09  
   9.6   5.355e-10  
   9.7   1.871e-10  
   9.8   6.250e-11  
   9.9   1.998e-11  
  10.0   6.106e-12  
  10.1   1.784e-12  
  10.2   4.975e-13  
  10.3   1.323e-13  
  10.4   3.344e-14  
  10.5   8.018e-15  
  10.6   1.817e-15  
  10.7   3.875e-16  
  10.8   7.742e-17  
  10.9   1.443e-17  
  11.0   2.495e-18  
  11.1   3.986e-19  
  11.2   5.860e-20  
  11.3   7.897e-21  
  11.4   9.723e-22  
  11.5   1.090e-22  
  11.6   1.111e-23  
  11.7   1.027e-24  
  11.8   8.593e-26  
  11.9   6.497e-27  
  12.0   4.435e-28  
  12.1   2.729e-29  
  12.2   1.513e-30  
  12.3   7.553e-32  
  12.4   3.391e-33  
  12.5   1.369e-34  
  12.6   4.967e-36  
  12.7   1.619e-37  
  12.8   4.736e-39  
  12.9   1.244e-40  
  13.0   2.932e-42  
