# z=8.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.697e-01  
   6.1   1.415e-01  
   6.2   1.179e-01  
   6.3   9.819e-02  
   6.4   8.168e-02  
   6.5   6.789e-02  
   6.6   5.640e-02  
   6.7   4.683e-02  
   6.8   3.887e-02  
   6.9   3.225e-02  
   7.0   2.676e-02  
   7.1   2.221e-02  
   7.2   1.843e-02  
   7.3   1.531e-02  
   7.4   1.272e-02  
   7.5   1.057e-02  
   7.6   8.792e-03  
   7.7   7.319e-03  
   7.8   6.098e-03  
   7.9   5.085e-03  
   8.0   4.243e-03  
   8.1   3.544e-03  
   8.2   2.962e-03  
   8.3   2.478e-03  
   8.4   2.074e-03  
   8.5   1.737e-03  
   8.6   1.455e-03  
   8.7   1.219e-03  
   8.8   1.022e-03  
   8.9   8.558e-04  
   9.0   7.167e-04  
   9.1   5.998e-04  
   9.2   5.013e-04  
   9.3   4.183e-04  
   9.4   3.483e-04  
   9.5   2.891e-04  
   9.6   2.389e-04  
   9.7   1.964e-04  
   9.8   1.603e-04  
   9.9   1.297e-04  
  10.0   1.037e-04  
  10.1   8.182e-05  
  10.2   6.347e-05  
  10.3   4.825e-05  
  10.4   3.584e-05  
  10.5   2.590e-05  
  10.6   1.815e-05  
  10.7   1.228e-05  
  10.8   7.988e-06  
  10.9   4.980e-06  
  11.0   2.964e-06  
  11.1   1.678e-06  
  11.2   9.008e-07  
  11.3   4.573e-07  
  11.4   2.190e-07  
  11.5   9.873e-08  
  11.6   4.186e-08  
  11.7   1.667e-08  
  11.8   6.241e-09  
  11.9   2.196e-09  
  12.0   7.274e-10  
  12.1   2.271e-10  
  12.2   6.703e-11  
  12.3   1.874e-11  
  12.4   4.971e-12  
  12.5   1.254e-12  
  12.6   3.011e-13  
  12.7   6.882e-14  
  12.8   1.496e-14  
  12.9   3.085e-15  
  13.0   6.028e-16  
