# z=14.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.103e-02  
   6.1   1.736e-02  
   6.2   1.434e-02  
   6.3   1.185e-02  
   6.4   9.801e-03  
   6.5   8.109e-03  
   6.6   6.713e-03  
   6.7   5.560e-03  
   6.8   4.607e-03  
   6.9   3.819e-03  
   7.0   3.167e-03  
   7.1   2.627e-03  
   7.2   2.178e-03  
   7.3   1.807e-03  
   7.4   1.498e-03  
   7.5   1.242e-03  
   7.6   1.029e-03  
   7.7   8.512e-04  
   7.8   7.037e-04  
   7.9   5.809e-04  
   8.0   4.785e-04  
   8.1   3.932e-04  
   8.2   3.220e-04  
   8.3   2.625e-04  
   8.4   2.127e-04  
   8.5   1.710e-04  
   8.6   1.361e-04  
   8.7   1.068e-04  
   8.8   8.243e-05  
   8.9   6.228e-05  
   9.0   4.587e-05  
   9.1   3.277e-05  
   9.2   2.260e-05  
   9.3   1.499e-05  
   9.4   9.518e-06  
   9.5   5.767e-06  
   9.6   3.325e-06  
   9.7   1.821e-06  
   9.8   9.457e-07  
   9.9   4.657e-07  
  10.0   2.175e-07  
  10.1   9.645e-08  
  10.2   4.066e-08  
  10.3   1.633e-08  
  10.4   6.260e-09  
  10.5   2.295e-09  
  10.6   8.053e-10  
  10.7   2.709e-10  
  10.8   8.736e-11  
  10.9   2.700e-11  
  11.0   7.993e-12  
  11.1   2.263e-12  
  11.2   6.122e-13  
  11.3   1.579e-13  
  11.4   3.879e-14  
  11.5   9.049e-15  
  11.6   2.001e-15  
  11.7   4.180e-16  
  11.8   8.226e-17  
  11.9   1.519e-17  
  12.0   2.623e-18  
  12.1   4.218e-19  
  12.2   6.287e-20  
  12.3   8.655e-21  
  12.4   1.096e-21  
  12.5   1.273e-22  
  12.6   1.350e-23  
  12.7   1.306e-24  
  12.8   1.148e-25  
  12.9   9.155e-27  
  13.0   6.613e-28  
