# z=7.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.587e-01  
   6.1   2.185e-01  
   6.2   1.843e-01  
   6.3   1.553e-01  
   6.4   1.307e-01  
   6.5   1.099e-01  
   6.6   9.225e-02  
   6.7   7.736e-02  
   6.8   6.479e-02  
   6.9   5.420e-02  
   7.0   4.529e-02  
   7.1   3.781e-02  
   7.2   3.153e-02  
   7.3   2.627e-02  
   7.4   2.187e-02  
   7.5   1.819e-02  
   7.6   1.513e-02  
   7.7   1.257e-02  
   7.8   1.044e-02  
   7.9   8.672e-03  
   8.0   7.202e-03  
   8.1   5.981e-03  
   8.2   4.969e-03  
   8.3   4.129e-03  
   8.4   3.432e-03  
   8.5   2.854e-03  
   8.6   2.375e-03  
   8.7   1.977e-03  
   8.8   1.647e-03  
   8.9   1.373e-03  
   9.0   1.144e-03  
   9.1   9.547e-04  
   9.2   7.966e-04  
   9.3   6.648e-04  
   9.4   5.547e-04  
   9.5   4.627e-04  
   9.6   3.858e-04  
   9.7   3.212e-04  
   9.8   2.670e-04  
   9.9   2.215e-04  
  10.0   1.831e-04  
  10.1   1.507e-04  
  10.2   1.233e-04  
  10.3   1.001e-04  
  10.4   8.051e-05  
  10.5   6.395e-05  
  10.6   5.004e-05  
  10.7   3.845e-05  
  10.8   2.892e-05  
  10.9   2.120e-05  
  11.0   1.509e-05  
  11.1   1.040e-05  
  11.2   6.898e-06  
  11.3   4.393e-06  
  11.4   2.674e-06  
  11.5   1.550e-06  
  11.6   8.529e-07  
  11.7   4.441e-07  
  11.8   2.183e-07  
  11.9   1.011e-07  
  12.0   4.401e-08  
  12.1   1.800e-08  
  12.2   6.914e-09  
  12.3   2.494e-09  
  12.4   8.457e-10  
  12.5   2.698e-10  
  12.6   8.115e-11  
  12.7   2.305e-11  
  12.8   6.192e-12  
  12.9   1.576e-12  
  13.0   3.804e-13  
