# z=6.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.784e-01  
   6.1   2.358e-01  
   6.2   1.994e-01  
   6.3   1.684e-01  
   6.4   1.420e-01  
   6.5   1.196e-01  
   6.6   1.005e-01  
   6.7   8.438e-02  
   6.8   7.069e-02  
   6.9   5.911e-02  
   7.0   4.933e-02  
   7.1   4.108e-02  
   7.2   3.414e-02  
   7.3   2.832e-02  
   7.4   2.343e-02  
   7.5   1.934e-02  
   7.6   1.593e-02  
   7.7   1.309e-02  
   7.8   1.073e-02  
   7.9   8.773e-03  
   8.0   7.156e-03  
   8.1   5.824e-03  
   8.2   4.729e-03  
   8.3   3.831e-03  
   8.4   3.098e-03  
   8.5   2.500e-03  
   8.6   2.014e-03  
   8.7   1.619e-03  
   8.8   1.301e-03  
   8.9   1.043e-03  
   9.0   8.358e-04  
   9.1   6.689e-04  
   9.2   5.348e-04  
   9.3   4.270e-04  
   9.4   3.405e-04  
   9.5   2.709e-04  
   9.6   2.149e-04  
   9.7   1.697e-04  
   9.8   1.333e-04  
   9.9   1.039e-04  
  10.0   8.014e-05  
  10.1   6.099e-05  
  10.2   4.565e-05  
  10.3   3.347e-05  
  10.4   2.394e-05  
  10.5   1.665e-05  
  10.6   1.120e-05  
  10.7   7.272e-06  
  10.8   4.534e-06  
  10.9   2.709e-06  
  11.0   1.546e-06  
  11.1   8.414e-07  
  11.2   4.362e-07  
  11.3   2.153e-07  
  11.4   1.012e-07  
  11.5   4.534e-08  
  11.6   1.938e-08  
  11.7   7.917e-09  
  11.8   3.091e-09  
  11.9   1.154e-09  
  12.0   4.117e-10  
  12.1   1.400e-10  
  12.2   4.523e-11  
  12.3   1.385e-11  
  12.4   4.006e-12  
  12.5   1.091e-12  
  12.6   2.788e-13  
  12.7   6.677e-14  
  12.8   1.495e-14  
  12.9   3.126e-15  
  13.0   6.093e-16  
