# z=23.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.385e-05  
   6.1   1.089e-05  
   6.2   8.464e-06  
   6.3   6.488e-06  
   6.4   4.888e-06  
   6.5   3.608e-06  
   6.6   2.600e-06  
   6.7   1.822e-06  
   6.8   1.237e-06  
   6.9   8.102e-07  
   7.0   5.106e-07  
   7.1   3.085e-07  
   7.2   1.784e-07  
   7.3   9.843e-08  
   7.4   5.178e-08  
   7.5   2.594e-08  
   7.6   1.236e-08  
   7.7   5.609e-09  
   7.8   2.422e-09  
   7.9   9.963e-10  
   8.0   3.905e-10  
   8.1   1.460e-10  
   8.2   5.210e-11  
   8.3   1.775e-11  
   8.4   5.773e-12  
   8.5   1.791e-12  
   8.6   5.289e-13  
   8.7   1.483e-13  
   8.8   3.931e-14  
   8.9   9.812e-15  
   9.0   2.294e-15  
   9.1   4.998e-16  
   9.2   1.009e-16  
   9.3   1.880e-17  
   9.4   3.218e-18  
   9.5   5.041e-19  
   9.6   7.201e-20  
   9.7   9.357e-21  
   9.8   1.103e-21  
   9.9   1.178e-22  
  10.0   1.138e-23  
  10.1   9.919e-25  
  10.2   7.799e-26  
  10.3   5.525e-27  
  10.4   3.524e-28  
  10.5   2.022e-29  
  10.6   1.043e-30  
  10.7   4.836e-32  
  10.8   2.014e-33  
  10.9   7.529e-35  
  11.0   2.527e-36  
  11.1   7.611e-38  
  11.2   2.057e-39  
  11.3   4.985e-41  
  11.4   1.083e-42  
  11.5   2.111e-44  
  11.6   3.688e-46  
  11.7   5.776e-48  
  11.8   8.107e-50  
  11.9   1.020e-51  
  12.0   1.149e-53  
  12.1   1.161e-55  
  12.2   1.050e-57  
  12.3   8.512e-60  
  12.4   6.180e-62  
  12.5   4.020e-64  
  12.6   2.342e-66  
  12.7   1.222e-68  
  12.8   5.710e-71  
  12.9   2.389e-73  
  13.0   8.955e-76  
