# z=24.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.540e-05  
   6.1   3.715e-05  
   6.2   3.031e-05  
   6.3   2.464e-05  
   6.4   1.994e-05  
   6.5   1.606e-05  
   6.6   1.286e-05  
   6.7   1.022e-05  
   6.8   8.059e-06  
   6.9   6.288e-06  
   7.0   4.844e-06  
   7.1   3.675e-06  
   7.2   2.736e-06  
   7.3   1.993e-06  
   7.4   1.415e-06  
   7.5   9.748e-07  
   7.6   6.497e-07  
   7.7   4.172e-07  
   7.8   2.574e-07  
   7.9   1.521e-07  
   8.0   8.592e-08  
   8.1   4.629e-08  
   8.2   2.376e-08  
   8.3   1.161e-08  
   8.4   5.398e-09  
   8.5   2.389e-09  
   8.6   1.006e-09  
   8.7   4.038e-10  
   8.8   1.545e-10  
   8.9   5.636e-11  
   9.0   1.962e-11  
   9.1   6.517e-12  
   9.2   2.063e-12  
   9.3   6.209e-13  
   9.4   1.772e-13  
   9.5   4.779e-14  
   9.6   1.211e-14  
   9.7   2.871e-15  
   9.8   6.330e-16  
   9.9   1.292e-16  
  10.0   2.429e-17  
  10.1   4.191e-18  
  10.2   6.608e-19  
  10.3   9.496e-20  
  10.4   1.240e-20  
  10.5   1.469e-21  
  10.6   1.574e-22  
  10.7   1.525e-23  
  10.8   1.333e-24  
  10.9   1.051e-25  
  11.0   7.463e-27  
  11.1   4.770e-28  
  11.2   2.742e-29  
  11.3   1.417e-30  
  11.4   6.579e-32  
  11.5   2.744e-33  
  11.6   1.027e-34  
  11.7   3.453e-36  
  11.8   1.041e-37  
  11.9   2.818e-39  
  12.0   6.837e-41  
  12.1   1.488e-42  
  12.2   2.904e-44  
  12.3   5.079e-46  
  12.4   7.964e-48  
  12.5   1.119e-49  
  12.6   1.410e-51  
  12.7   1.591e-53  
  12.8   1.609e-55  
  12.9   1.458e-57  
  13.0   1.183e-59  
