# z=8.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.685e-01  
   6.1   1.404e-01  
   6.2   1.169e-01  
   6.3   9.717e-02  
   6.4   8.070e-02  
   6.5   6.697e-02  
   6.6   5.553e-02  
   6.7   4.601e-02  
   6.8   3.810e-02  
   6.9   3.154e-02  
   7.0   2.611e-02  
   7.1   2.161e-02  
   7.2   1.789e-02  
   7.3   1.481e-02  
   7.4   1.227e-02  
   7.5   1.017e-02  
   7.6   8.430e-03  
   7.7   6.996e-03  
   7.8   5.811e-03  
   7.9   4.830e-03  
   8.0   4.019e-03  
   8.1   3.347e-03  
   8.2   2.789e-03  
   8.3   2.326e-03  
   8.4   1.941e-03  
   8.5   1.621e-03  
   8.6   1.355e-03  
   8.7   1.132e-03  
   8.8   9.461e-04  
   8.9   7.906e-04  
   9.0   6.603e-04  
   9.1   5.511e-04  
   9.2   4.593e-04  
   9.3   3.821e-04  
   9.4   3.171e-04  
   9.5   2.621e-04  
   9.6   2.157e-04  
   9.7   1.764e-04  
   9.8   1.431e-04  
   9.9   1.149e-04  
  10.0   9.106e-05  
  10.1   7.108e-05  
  10.2   5.446e-05  
  10.3   4.081e-05  
  10.4   2.981e-05  
  10.5   2.114e-05  
  10.6   1.450e-05  
  10.7   9.585e-06  
  10.8   6.079e-06  
  10.9   3.686e-06  
  11.0   2.130e-06  
  11.1   1.168e-06  
  11.2   6.069e-07  
  11.3   2.978e-07  
  11.4   1.377e-07  
  11.5   5.993e-08  
  11.6   2.453e-08  
  11.7   9.437e-09  
  11.8   3.414e-09  
  11.9   1.163e-09  
  12.0   3.732e-10  
  12.1   1.132e-10  
  12.2   3.248e-11  
  12.3   8.842e-12  
  12.4   2.287e-12  
  12.5   5.627e-13  
  12.6   1.317e-13  
  12.7   2.932e-14  
  12.8   6.195e-15  
  12.9   1.240e-15  
  13.0   2.348e-16  
