# z=9.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.126e-01  
   6.1   9.298e-02  
   6.2   7.669e-02  
   6.3   6.319e-02  
   6.4   5.204e-02  
   6.5   4.282e-02  
   6.6   3.522e-02  
   6.7   2.897e-02  
   6.8   2.382e-02  
   6.9   1.959e-02  
   7.0   1.611e-02  
   7.1   1.326e-02  
   7.2   1.092e-02  
   7.3   9.001e-03  
   7.4   7.425e-03  
   7.5   6.130e-03  
   7.6   5.066e-03  
   7.7   4.191e-03  
   7.8   3.470e-03  
   7.9   2.876e-03  
   8.0   2.386e-03  
   8.1   1.981e-03  
   8.2   1.645e-03  
   8.3   1.368e-03  
   8.4   1.137e-03  
   8.5   9.450e-04  
   8.6   7.853e-04  
   8.7   6.521e-04  
   8.8   5.408e-04  
   8.9   4.477e-04  
   9.0   3.697e-04  
   9.1   3.042e-04  
   9.2   2.490e-04  
   9.3   2.026e-04  
   9.4   1.634e-04  
   9.5   1.304e-04  
   9.6   1.027e-04  
   9.7   7.964e-05  
   9.8   6.054e-05  
   9.9   4.499e-05  
  10.0   3.255e-05  
  10.1   2.285e-05  
  10.2   1.550e-05  
  10.3   1.012e-05  
  10.4   6.332e-06  
  10.5   3.787e-06  
  10.6   2.157e-06  
  10.7   1.166e-06  
  10.8   5.973e-07  
  10.9   2.890e-07  
  11.0   1.319e-07  
  11.1   5.676e-08  
  11.2   2.300e-08  
  11.3   8.777e-09  
  11.4   3.157e-09  
  11.5   1.072e-09  
  11.6   3.440e-10  
  11.7   1.046e-10  
  11.8   3.017e-11  
  11.9   8.278e-12  
  12.0   2.162e-12  
  12.1   5.380e-13  
  12.2   1.275e-13  
  12.3   2.874e-14  
  12.4   6.152e-15  
  12.5   1.248e-15  
  12.6   2.396e-16  
  12.7   4.336e-17  
  12.8   7.380e-18  
  12.9   1.178e-18  
  13.0   1.758e-19  
