# z=4.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.371e-01  
   6.1   2.071e-01  
   6.2   1.808e-01  
   6.3   1.577e-01  
   6.4   1.374e-01  
   6.5   1.196e-01  
   6.6   1.040e-01  
   6.7   9.034e-02  
   6.8   7.838e-02  
   6.9   6.792e-02  
   7.0   5.879e-02  
   7.1   5.081e-02  
   7.2   4.386e-02  
   7.3   3.780e-02  
   7.4   3.253e-02  
   7.5   2.794e-02  
   7.6   2.396e-02  
   7.7   2.051e-02  
   7.8   1.753e-02  
   7.9   1.494e-02  
   8.0   1.271e-02  
   8.1   1.079e-02  
   8.2   9.141e-03  
   8.3   7.722e-03  
   8.4   6.507e-03  
   8.5   5.468e-03  
   8.6   4.581e-03  
   8.7   3.827e-03  
   8.8   3.187e-03  
   8.9   2.645e-03  
   9.0   2.188e-03  
   9.1   1.803e-03  
   9.2   1.480e-03  
   9.3   1.210e-03  
   9.4   9.853e-04  
   9.5   7.985e-04  
   9.6   6.440e-04  
   9.7   5.165e-04  
   9.8   4.119e-04  
   9.9   3.262e-04  
  10.0   2.565e-04  
  10.1   2.000e-04  
  10.2   1.544e-04  
  10.3   1.179e-04  
  10.4   8.882e-05  
  10.5   6.592e-05  
  10.6   4.805e-05  
  10.7   3.431e-05  
  10.8   2.390e-05  
  10.9   1.618e-05  
  11.0   1.060e-05  
  11.1   6.695e-06  
  11.2   4.058e-06  
  11.3   2.352e-06  
  11.4   1.299e-06  
  11.5   6.818e-07  
  11.6   3.396e-07  
  11.7   1.602e-07  
  11.8   7.144e-08  
  11.9   3.010e-08  
  12.0   1.196e-08  
  12.1   4.475e-09  
  12.2   1.572e-09  
  12.3   5.166e-10  
  12.4   1.584e-10  
  12.5   4.510e-11  
  12.6   1.189e-11  
  12.7   2.891e-12  
  12.8   6.460e-13  
  12.9   1.323e-13  
  13.0   2.477e-14  
