# z=14.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.385e-02  
   6.1   1.105e-02  
   6.2   8.795e-03  
   6.3   6.992e-03  
   6.4   5.552e-03  
   6.5   4.404e-03  
   6.6   3.491e-03  
   6.7   2.766e-03  
   6.8   2.191e-03  
   6.9   1.735e-03  
   7.0   1.375e-03  
   7.1   1.090e-03  
   7.2   8.649e-04  
   7.3   6.866e-04  
   7.4   5.453e-04  
   7.5   4.331e-04  
   7.6   3.437e-04  
   7.7   2.722e-04  
   7.8   2.148e-04  
   7.9   1.685e-04  
   8.0   1.309e-04  
   8.1   1.004e-04  
   8.2   7.578e-05  
   8.3   5.595e-05  
   8.4   4.024e-05  
   8.5   2.805e-05  
   8.6   1.886e-05  
   8.7   1.218e-05  
   8.8   7.528e-06  
   8.9   4.439e-06  
   9.0   2.491e-06  
   9.1   1.329e-06  
   9.2   6.728e-07  
   9.3   3.235e-07  
   9.4   1.478e-07  
   9.5   6.421e-08  
   9.6   2.657e-08  
   9.7   1.049e-08  
   9.8   3.960e-09  
   9.9   1.430e-09  
  10.0   4.947e-10  
  10.1   1.640e-10  
  10.2   5.210e-11  
  10.3   1.585e-11  
  10.4   4.616e-12  
  10.5   1.285e-12  
  10.6   3.413e-13  
  10.7   8.639e-14  
  10.8   2.079e-14  
  10.9   4.747e-15  
  11.0   1.025e-15  
  11.1   2.087e-16  
  11.2   3.991e-17  
  11.3   7.137e-18  
  11.4   1.189e-18  
  11.5   1.837e-19  
  11.6   2.622e-20  
  11.7   3.443e-21  
  11.8   4.144e-22  
  11.9   4.559e-23  
  12.0   4.571e-24  
  12.1   4.166e-25  
  12.2   3.444e-26  
  12.3   2.579e-27  
  12.4   1.746e-28  
  12.5   1.067e-29  
  12.6   5.886e-31  
  12.7   2.925e-32  
  12.8   1.309e-33  
  12.9   5.269e-35  
  13.0   1.908e-36  
