# z=20.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.139e-04  
   6.1   3.442e-04  
   6.2   2.857e-04  
   6.3   2.367e-04  
   6.4   1.957e-04  
   6.5   1.614e-04  
   6.6   1.327e-04  
   6.7   1.087e-04  
   6.8   8.871e-05  
   6.9   7.206e-05  
   7.0   5.821e-05  
   7.1   4.669e-05  
   7.2   3.713e-05  
   7.3   2.921e-05  
   7.4   2.268e-05  
   7.5   1.733e-05  
   7.6   1.299e-05  
   7.7   9.508e-06  
   7.8   6.776e-06  
   7.9   4.681e-06  
   8.0   3.124e-06  
   8.1   2.007e-06  
   8.2   1.237e-06  
   8.3   7.298e-07  
   8.4   4.112e-07  
   8.5   2.210e-07  
   8.6   1.131e-07  
   8.7   5.514e-08  
   8.8   2.559e-08  
   8.9   1.131e-08  
   9.0   4.759e-09  
   9.1   1.910e-09  
   9.2   7.314e-10  
   9.3   2.674e-10  
   9.4   9.343e-11  
   9.5   3.120e-11  
   9.6   9.960e-12  
   9.7   3.038e-12  
   9.8   8.845e-13  
   9.9   2.453e-13  
  10.0   6.463e-14  
  10.1   1.612e-14  
  10.2   3.789e-15  
  10.3   8.352e-16  
  10.4   1.718e-16  
  10.5   3.283e-17  
  10.6   5.796e-18  
  10.7   9.414e-19  
  10.8   1.402e-19  
  10.9   1.906e-20  
  11.0   2.360e-21  
  11.1   2.655e-22  
  11.2   2.707e-23  
  11.3   2.498e-24  
  11.4   2.083e-25  
  11.5   1.568e-26  
  11.6   1.063e-27  
  11.7   6.498e-29  
  11.8   3.573e-30  
  11.9   1.767e-31  
  12.0   7.859e-33  
  12.1   3.140e-34  
  12.2   1.127e-35  
  12.3   3.630e-37  
  12.4   1.050e-38  
  12.5   2.724e-40  
  12.6   6.341e-42  
  12.7   1.324e-43  
  12.8   2.479e-45  
  12.9   4.163e-47  
  13.0   6.265e-49  
