# z=6.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.824e-01  
   6.1   2.397e-01  
   6.2   2.032e-01  
   6.3   1.721e-01  
   6.4   1.456e-01  
   6.5   1.230e-01  
   6.6   1.038e-01  
   6.7   8.749e-02  
   6.8   7.366e-02  
   6.9   6.193e-02  
   7.0   5.201e-02  
   7.1   4.363e-02  
   7.2   3.655e-02  
   7.3   3.058e-02  
   7.4   2.556e-02  
   7.5   2.134e-02  
   7.6   1.780e-02  
   7.7   1.483e-02  
   7.8   1.235e-02  
   7.9   1.028e-02  
   8.0   8.545e-03  
   8.1   7.102e-03  
   8.2   5.900e-03  
   8.3   4.901e-03  
   8.4   4.070e-03  
   8.5   3.381e-03  
   8.6   2.808e-03  
   8.7   2.333e-03  
   8.8   1.939e-03  
   8.9   1.612e-03  
   9.0   1.341e-03  
   9.1   1.116e-03  
   9.2   9.287e-04  
   9.3   7.732e-04  
   9.4   6.439e-04  
   9.5   5.362e-04  
   9.6   4.465e-04  
   9.7   3.716e-04  
   9.8   3.091e-04  
   9.9   2.567e-04  
  10.0   2.129e-04  
  10.1   1.761e-04  
  10.2   1.451e-04  
  10.3   1.191e-04  
  10.4   9.705e-05  
  10.5   7.847e-05  
  10.6   6.279e-05  
  10.7   4.959e-05  
  10.8   3.854e-05  
  10.9   2.938e-05  
  11.0   2.189e-05  
  11.1   1.587e-05  
  11.2   1.116e-05  
  11.3   7.576e-06  
  11.4   4.946e-06  
  11.5   3.093e-06  
  11.6   1.845e-06  
  11.7   1.047e-06  
  11.8   5.628e-07  
  11.9   2.859e-07  
  12.0   1.370e-07  
  12.1   6.174e-08  
  12.2   2.616e-08  
  12.3   1.041e-08  
  12.4   3.889e-09  
  12.5   1.365e-09  
  12.6   4.505e-10  
  12.7   1.400e-10  
  12.8   4.104e-11  
  12.9   1.137e-11  
  13.0   2.978e-12  
