# z=22.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.937e-04  
   6.1   1.607e-04  
   6.2   1.330e-04  
   6.3   1.099e-04  
   6.4   9.048e-05  
   6.5   7.429e-05  
   6.6   6.079e-05  
   6.7   4.956e-05  
   6.8   4.022e-05  
   6.9   3.246e-05  
   7.0   2.604e-05  
   7.1   2.073e-05  
   7.2   1.635e-05  
   7.3   1.274e-05  
   7.4   9.793e-06  
   7.5   7.398e-06  
   7.6   5.475e-06  
   7.7   3.955e-06  
   7.8   2.778e-06  
   7.9   1.889e-06  
   8.0   1.240e-06  
   8.1   7.830e-07  
   8.2   4.740e-07  
   8.3   2.745e-07  
   8.4   1.517e-07  
   8.5   7.994e-08  
   8.6   4.011e-08  
   8.7   1.915e-08  
   8.8   8.704e-09  
   8.9   3.766e-09  
   9.0   1.552e-09  
   9.1   6.097e-10  
   9.2   2.285e-10  
   9.3   8.175e-11  
   9.4   2.794e-11  
   9.5   9.120e-12  
   9.6   2.843e-12  
   9.7   8.449e-13  
   9.8   2.389e-13  
   9.9   6.408e-14  
  10.0   1.624e-14  
  10.1   3.868e-15  
  10.2   8.618e-16  
  10.3   1.787e-16  
  10.4   3.430e-17  
  10.5   6.068e-18  
  10.6   9.853e-19  
  10.7   1.463e-19  
  10.8   1.980e-20  
  10.9   2.436e-21  
  11.0   2.718e-22  
  11.1   2.746e-23  
  11.2   2.508e-24  
  11.3   2.068e-25  
  11.4   1.538e-26  
  11.5   1.030e-27  
  11.6   6.210e-29  
  11.7   3.368e-30  
  11.8   1.642e-31  
  11.9   7.196e-33  
  12.0   2.833e-34  
  12.1   1.001e-35  
  12.2   3.176e-37  
  12.3   9.041e-39  
  12.4   2.309e-40  
  12.5   5.290e-42  
  12.6   1.087e-43  
  12.7   2.002e-45  
  12.8   3.307e-47  
  12.9   4.896e-49  
  13.0   6.497e-51  
