# z=19.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   9.813e-04  
   6.1   8.177e-04  
   6.2   6.809e-04  
   6.3   5.665e-04  
   6.4   4.707e-04  
   6.5   3.906e-04  
   6.6   3.235e-04  
   6.7   2.674e-04  
   6.8   2.206e-04  
   6.9   1.814e-04  
   7.0   1.487e-04  
   7.1   1.215e-04  
   7.2   9.880e-05  
   7.3   7.990e-05  
   7.4   6.417e-05  
   7.5   5.110e-05  
   7.6   4.026e-05  
   7.7   3.130e-05  
   7.8   2.394e-05  
   7.9   1.796e-05  
   8.0   1.316e-05  
   8.1   9.378e-06  
   8.2   6.478e-06  
   8.3   4.321e-06  
   8.4   2.774e-06  
   8.5   1.708e-06  
   8.6   1.006e-06  
   8.7   5.663e-07  
   8.8   3.039e-07  
   8.9   1.553e-07  
   9.0   7.563e-08  
   9.1   3.506e-08  
   9.2   1.548e-08  
   9.3   6.513e-09  
   9.4   2.614e-09  
   9.5   1.001e-09  
   9.6   3.662e-10  
   9.7   1.281e-10  
   9.8   4.281e-11  
   9.9   1.369e-11  
  10.0   4.184e-12  
  10.1   1.222e-12  
  10.2   3.403e-13  
  10.3   9.023e-14  
  10.4   2.270e-14  
  10.5   5.401e-15  
  10.6   1.210e-15  
  10.7   2.539e-16  
  10.8   4.970e-17  
  10.9   9.024e-18  
  11.0   1.513e-18  
  11.1   2.334e-19  
  11.2   3.298e-20  
  11.3   4.255e-21  
  11.4   4.998e-22  
  11.5   5.333e-23  
  11.6   5.158e-24  
  11.7   4.514e-25  
  11.8   3.569e-26  
  11.9   2.546e-27  
  12.0   1.638e-28  
  12.1   9.489e-30  
  12.2   4.948e-31  
  12.3   2.321e-32  
  12.4   9.783e-34  
  12.5   3.706e-35  
  12.6   1.261e-36  
  12.7   3.852e-38  
  12.8   1.056e-39  
  12.9   2.598e-41  
  13.0   5.735e-43  
