# z=4.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.394e-01  
   6.1   2.093e-01  
   6.2   1.829e-01  
   6.3   1.597e-01  
   6.4   1.393e-01  
   6.5   1.214e-01  
   6.6   1.057e-01  
   6.7   9.195e-02  
   6.8   7.990e-02  
   6.9   6.935e-02  
   7.0   6.013e-02  
   7.1   5.207e-02  
   7.2   4.503e-02  
   7.3   3.889e-02  
   7.4   3.355e-02  
   7.5   2.889e-02  
   7.6   2.484e-02  
   7.7   2.133e-02  
   7.8   1.828e-02  
   7.9   1.564e-02  
   8.0   1.336e-02  
   8.1   1.139e-02  
   8.2   9.694e-03  
   8.3   8.232e-03  
   8.4   6.977e-03  
   8.5   5.901e-03  
   8.6   4.980e-03  
   8.7   4.194e-03  
   8.8   3.524e-03  
   8.9   2.955e-03  
   9.0   2.472e-03  
   9.1   2.063e-03  
   9.2   1.719e-03  
   9.3   1.429e-03  
   9.4   1.185e-03  
   9.5   9.810e-04  
   9.6   8.105e-04  
   9.7   6.684e-04  
   9.8   5.503e-04  
   9.9   4.522e-04  
  10.0   3.711e-04  
  10.1   3.040e-04  
  10.2   2.487e-04  
  10.3   2.031e-04  
  10.4   1.656e-04  
  10.5   1.349e-04  
  10.6   1.096e-04  
  10.7   8.887e-05  
  10.8   7.186e-05  
  10.9   5.791e-05  
  11.0   4.646e-05  
  11.1   3.705e-05  
  11.2   2.933e-05  
  11.3   2.299e-05  
  11.4   1.780e-05  
  11.5   1.357e-05  
  11.6   1.015e-05  
  11.7   7.413e-06  
  11.8   5.267e-06  
  11.9   3.621e-06  
  12.0   2.397e-06  
  12.1   1.520e-06  
  12.2   9.180e-07  
  12.3   5.257e-07  
  12.4   2.839e-07  
  12.5   1.440e-07  
  12.6   6.821e-08  
  12.7   3.008e-08  
  12.8   1.230e-08  
  12.9   4.648e-09  
  13.0   1.618e-09  
