# z=11.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   6.702e-02  
   6.1   5.589e-02  
   6.2   4.665e-02  
   6.3   3.896e-02  
   6.4   3.256e-02  
   6.5   2.724e-02  
   6.6   2.280e-02  
   6.7   1.911e-02  
   6.8   1.602e-02  
   6.9   1.345e-02  
   7.0   1.130e-02  
   7.1   9.496e-03  
   7.2   7.987e-03  
   7.3   6.722e-03  
   7.4   5.660e-03  
   7.5   4.767e-03  
   7.6   4.017e-03  
   7.7   3.385e-03  
   7.8   2.852e-03  
   7.9   2.403e-03  
   8.0   2.024e-03  
   8.1   1.704e-03  
   8.2   1.434e-03  
   8.3   1.206e-03  
   8.4   1.013e-03  
   8.5   8.503e-04  
   8.6   7.124e-04  
   8.7   5.957e-04  
   8.8   4.969e-04  
   8.9   4.132e-04  
   9.0   3.422e-04  
   9.1   2.821e-04  
   9.2   2.310e-04  
   9.3   1.876e-04  
   9.4   1.509e-04  
   9.5   1.198e-04  
   9.6   9.367e-05  
   9.7   7.188e-05  
   9.8   5.393e-05  
   9.9   3.942e-05  
  10.0   2.794e-05  
  10.1   1.914e-05  
  10.2   1.260e-05  
  10.3   7.952e-06  
  10.4   4.787e-06  
  10.5   2.740e-06  
  10.6   1.486e-06  
  10.7   7.619e-07  
  10.8   3.684e-07  
  10.9   1.678e-07  
  11.0   7.191e-08  
  11.1   2.901e-08  
  11.2   1.103e-08  
  11.3   3.956e-09  
  11.4   1.343e-09  
  11.5   4.326e-10  
  11.6   1.327e-10  
  11.7   3.886e-11  
  11.8   1.089e-11  
  11.9   2.926e-12  
  12.0   7.531e-13  
  12.1   1.855e-13  
  12.2   4.363e-14  
  12.3   9.778e-15  
  12.4   2.082e-15  
  12.5   4.197e-16  
  12.6   7.990e-17  
  12.7   1.432e-17  
  12.8   2.405e-18  
  12.9   3.777e-19  
  13.0   5.523e-20  
