# z=14.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.830e-02  
   6.1   1.491e-02  
   6.2   1.214e-02  
   6.3   9.894e-03  
   6.4   8.063e-03  
   6.5   6.574e-03  
   6.6   5.362e-03  
   6.7   4.376e-03  
   6.8   3.573e-03  
   6.9   2.919e-03  
   7.0   2.385e-03  
   7.1   1.950e-03  
   7.2   1.595e-03  
   7.3   1.304e-03  
   7.4   1.067e-03  
   7.5   8.722e-04  
   7.6   7.127e-04  
   7.7   5.819e-04  
   7.8   4.744e-04  
   7.9   3.860e-04  
   8.0   3.131e-04  
   8.1   2.529e-04  
   8.2   2.031e-04  
   8.3   1.618e-04  
   8.4   1.275e-04  
   8.5   9.908e-05  
   8.6   7.563e-05  
   8.7   5.645e-05  
   8.8   4.101e-05  
   8.9   2.886e-05  
   9.0   1.958e-05  
   9.1   1.275e-05  
   9.2   7.937e-06  
   9.3   4.710e-06  
   9.4   2.657e-06  
   9.5   1.423e-06  
   9.6   7.221e-07  
   9.7   3.475e-07  
   9.8   1.586e-07  
   9.9   6.876e-08  
  10.0   2.836e-08  
  10.1   1.115e-08  
  10.2   4.185e-09  
  10.3   1.503e-09  
  10.4   5.173e-10  
  10.5   1.707e-10  
  10.6   5.397e-11  
  10.7   1.635e-11  
  10.8   4.745e-12  
  10.9   1.316e-12  
  11.0   3.486e-13  
  11.1   8.800e-14  
  11.2   2.113e-14  
  11.3   4.815e-15  
  11.4   1.039e-15  
  11.5   2.115e-16  
  11.6   4.050e-17  
  11.7   7.267e-18  
  11.8   1.217e-18  
  11.9   1.895e-19  
  12.0   2.730e-20  
  12.1   3.627e-21  
  12.2   4.427e-22  
  12.3   4.946e-23  
  12.4   5.045e-24  
  12.5   4.684e-25  
  12.6   3.951e-26  
  12.7   3.020e-27  
  12.8   2.090e-28  
  12.9   1.307e-29  
  13.0   7.377e-31  
