# z=4.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.135e-01  
   6.1   1.880e-01  
   6.2   1.655e-01  
   6.3   1.455e-01  
   6.4   1.279e-01  
   6.5   1.123e-01  
   6.6   9.858e-02  
   6.7   8.645e-02  
   6.8   7.575e-02  
   6.9   6.631e-02  
   7.0   5.800e-02  
   7.1   5.068e-02  
   7.2   4.423e-02  
   7.3   3.857e-02  
   7.4   3.359e-02  
   7.5   2.922e-02  
   7.6   2.538e-02  
   7.7   2.202e-02  
   7.8   1.908e-02  
   7.9   1.651e-02  
   8.0   1.426e-02  
   8.1   1.229e-02  
   8.2   1.058e-02  
   8.3   9.095e-03  
   8.4   7.801e-03  
   8.5   6.678e-03  
   8.6   5.706e-03  
   8.7   4.865e-03  
   8.8   4.139e-03  
   8.9   3.514e-03  
   9.0   2.976e-03  
   9.1   2.515e-03  
   9.2   2.120e-03  
   9.3   1.783e-03  
   9.4   1.495e-03  
   9.5   1.251e-03  
   9.6   1.044e-03  
   9.7   8.691e-04  
   9.8   7.216e-04  
   9.9   5.975e-04  
  10.0   4.935e-04  
  10.1   4.066e-04  
  10.2   3.341e-04  
  10.3   2.739e-04  
  10.4   2.239e-04  
  10.5   1.826e-04  
  10.6   1.485e-04  
  10.7   1.205e-04  
  10.8   9.751e-05  
  10.9   7.867e-05  
  11.0   6.326e-05  
  11.1   5.069e-05  
  11.2   4.044e-05  
  11.3   3.211e-05  
  11.4   2.533e-05  
  11.5   1.982e-05  
  11.6   1.535e-05  
  11.7   1.173e-05  
  11.8   8.800e-06  
  11.9   6.452e-06  
  12.0   4.594e-06  
  12.1   3.155e-06  
  12.2   2.075e-06  
  12.3   1.298e-06  
  12.4   7.668e-07  
  12.5   4.252e-07  
  12.6   2.201e-07  
  12.7   1.058e-07  
  12.8   4.702e-08  
  12.9   1.925e-08  
  13.0   7.240e-09  
