# z=7.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.277e-01  
   6.1   1.911e-01  
   6.2   1.601e-01  
   6.3   1.340e-01  
   6.4   1.119e-01  
   6.5   9.334e-02  
   6.6   7.774e-02  
   6.7   6.464e-02  
   6.8   5.367e-02  
   6.9   4.450e-02  
   7.0   3.684e-02  
   7.1   3.046e-02  
   7.2   2.516e-02  
   7.3   2.075e-02  
   7.4   1.710e-02  
   7.5   1.408e-02  
   7.6   1.159e-02  
   7.7   9.532e-03  
   7.8   7.838e-03  
   7.9   6.444e-03  
   8.0   5.298e-03  
   8.1   4.357e-03  
   8.2   3.584e-03  
   8.3   2.950e-03  
   8.4   2.429e-03  
   8.5   2.002e-03  
   8.6   1.651e-03  
   8.7   1.363e-03  
   8.8   1.125e-03  
   8.9   9.299e-04  
   9.0   7.687e-04  
   9.1   6.356e-04  
   9.2   5.255e-04  
   9.3   4.343e-04  
   9.4   3.585e-04  
   9.5   2.955e-04  
   9.6   2.430e-04  
   9.7   1.991e-04  
   9.8   1.623e-04  
   9.9   1.314e-04  
  10.0   1.055e-04  
  10.1   8.374e-05  
  10.2   6.556e-05  
  10.3   5.047e-05  
  10.4   3.806e-05  
  10.5   2.803e-05  
  10.6   2.007e-05  
  10.7   1.393e-05  
  10.8   9.327e-06  
  10.9   6.003e-06  
  11.0   3.700e-06  
  11.1   2.176e-06  
  11.2   1.218e-06  
  11.3   6.461e-07  
  11.4   3.244e-07  
  11.5   1.538e-07  
  11.6   6.872e-08  
  11.7   2.893e-08  
  11.8   1.147e-08  
  11.9   4.283e-09  
  12.0   1.508e-09  
  12.1   5.008e-10  
  12.2   1.572e-10  
  12.3   4.669e-11  
  12.4   1.314e-11  
  12.5   3.505e-12  
  12.6   8.869e-13  
  12.7   2.127e-13  
  12.8   4.832e-14  
  12.9   1.038e-14  
  13.0   2.106e-15  
