# z=19.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.336e-03  
   6.1   1.109e-03  
   6.2   9.214e-04  
   6.3   7.656e-04  
   6.4   6.357e-04  
   6.5   5.275e-04  
   6.6   4.371e-04  
   6.7   3.616e-04  
   6.8   2.987e-04  
   6.9   2.461e-04  
   7.0   2.022e-04  
   7.1   1.657e-04  
   7.2   1.352e-04  
   7.3   1.098e-04  
   7.4   8.873e-05  
   7.5   7.116e-05  
   7.6   5.657e-05  
   7.7   4.447e-05  
   7.8   3.448e-05  
   7.9   2.628e-05  
   8.0   1.962e-05  
   8.1   1.430e-05  
   8.2   1.012e-05  
   8.3   6.942e-06  
   8.4   4.592e-06  
   8.5   2.920e-06  
   8.6   1.780e-06  
   8.7   1.038e-06  
   8.8   5.777e-07  
   8.9   3.066e-07  
   9.0   1.550e-07  
   9.1   7.459e-08  
   9.2   3.420e-08  
   9.3   1.494e-08  
   9.4   6.219e-09  
   9.5   2.470e-09  
   9.6   9.369e-10  
   9.7   3.395e-10  
   9.8   1.176e-10  
   9.9   3.897e-11  
  10.0   1.235e-11  
  10.1   3.740e-12  
  10.2   1.082e-12  
  10.3   2.988e-13  
  10.4   7.854e-14  
  10.5   1.960e-14  
  10.6   4.625e-15  
  10.7   1.028e-15  
  10.8   2.144e-16  
  10.9   4.171e-17  
  11.0   7.535e-18  
  11.1   1.258e-18  
  11.2   1.934e-19  
  11.3   2.725e-20  
  11.4   3.508e-21  
  11.5   4.115e-22  
  11.6   4.386e-23  
  11.7   4.239e-24  
  11.8   3.709e-25  
  11.9   2.933e-26  
  12.0   2.093e-27  
  12.1   1.347e-28  
  12.2   7.812e-30  
  12.3   4.078e-31  
  12.4   1.914e-32  
  12.5   8.081e-34  
  12.6   3.065e-35  
  12.7   1.044e-36  
  12.8   3.196e-38  
  12.9   8.776e-40  
  13.0   2.163e-41  
