# z=24.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   5.066e-05  
   6.1   4.145e-05  
   6.2   3.380e-05  
   6.3   2.745e-05  
   6.4   2.220e-05  
   6.5   1.785e-05  
   6.6   1.427e-05  
   6.7   1.131e-05  
   6.8   8.888e-06  
   6.9   6.903e-06  
   7.0   5.287e-06  
   7.1   3.981e-06  
   7.2   2.938e-06  
   7.3   2.117e-06  
   7.4   1.483e-06  
   7.5   1.007e-06  
   7.6   6.599e-07  
   7.7   4.161e-07  
   7.8   2.517e-07  
   7.9   1.456e-07  
   8.0   8.044e-08  
   8.1   4.236e-08  
   8.2   2.124e-08  
   8.3   1.014e-08  
   8.4   4.604e-09  
   8.5   1.990e-09  
   8.6   8.193e-10  
   8.7   3.214e-10  
   8.8   1.202e-10  
   8.9   4.292e-11  
   9.0   1.462e-11  
   9.1   4.751e-12  
   9.2   1.470e-12  
   9.3   4.326e-13  
   9.4   1.206e-13  
   9.5   3.170e-14  
   9.6   7.822e-15  
   9.7   1.803e-15  
   9.8   3.860e-16  
   9.9   7.639e-17  
  10.0   1.391e-17  
  10.1   2.322e-18  
  10.2   3.540e-19  
  10.3   4.914e-20  
  10.4   6.195e-21  
  10.5   7.078e-22  
  10.6   7.318e-23  
  10.7   6.834e-24  
  10.8   5.758e-25  
  10.9   4.373e-26  
  11.0   2.991e-27  
  11.1   1.841e-28  
  11.2   1.019e-29  
  11.3   5.068e-31  
  11.4   2.265e-32  
  11.5   9.091e-34  
  11.6   3.275e-35  
  11.7   1.059e-36  
  11.8   3.073e-38  
  11.9   7.997e-40  
  12.0   1.866e-41  
  12.1   3.906e-43  
  12.2   7.329e-45  
  12.3   1.233e-46  
  12.4   1.858e-48  
  12.5   2.511e-50  
  12.6   3.040e-52  
  12.7   3.297e-54  
  12.8   3.205e-56  
  12.9   2.790e-58  
  13.0   2.177e-60  
