# z=5.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.670e-01  
   6.1   2.300e-01  
   6.2   1.980e-01  
   6.3   1.701e-01  
   6.4   1.460e-01  
   6.5   1.251e-01  
   6.6   1.071e-01  
   6.7   9.152e-02  
   6.8   7.807e-02  
   6.9   6.649e-02  
   7.0   5.653e-02  
   7.1   4.797e-02  
   7.2   4.063e-02  
   7.3   3.434e-02  
   7.4   2.897e-02  
   7.5   2.438e-02  
   7.6   2.048e-02  
   7.7   1.716e-02  
   7.8   1.434e-02  
   7.9   1.195e-02  
   8.0   9.938e-03  
   8.1   8.241e-03  
   8.2   6.815e-03  
   8.3   5.620e-03  
   8.4   4.621e-03  
   8.5   3.789e-03  
   8.6   3.098e-03  
   8.7   2.525e-03  
   8.8   2.052e-03  
   8.9   1.663e-03  
   9.0   1.344e-03  
   9.1   1.084e-03  
   9.2   8.712e-04  
   9.3   6.986e-04  
   9.4   5.588e-04  
   9.5   4.459e-04  
   9.6   3.549e-04  
   9.7   2.817e-04  
   9.8   2.230e-04  
   9.9   1.759e-04  
  10.0   1.381e-04  
  10.1   1.078e-04  
  10.2   8.354e-05  
  10.3   6.411e-05  
  10.4   4.859e-05  
  10.5   3.625e-05  
  10.6   2.653e-05  
  10.7   1.898e-05  
  10.8   1.321e-05  
  10.9   8.917e-06  
  11.0   5.816e-06  
  11.1   3.654e-06  
  11.2   2.205e-06  
  11.3   1.276e-06  
  11.4   7.070e-07  
  11.5   3.747e-07  
  11.6   1.899e-07  
  11.7   9.209e-08  
  11.8   4.273e-08  
  11.9   1.898e-08  
  12.0   8.065e-09  
  12.1   3.277e-09  
  12.2   1.270e-09  
  12.3   4.682e-10  
  12.4   1.636e-10  
  12.5   5.392e-11  
  12.6   1.670e-11  
  12.7   4.837e-12  
  12.8   1.305e-12  
  12.9   3.265e-13  
  13.0   7.554e-14  
