# z=20.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   7.092e-04  
   6.1   5.931e-04  
   6.2   4.953e-04  
   6.3   4.129e-04  
   6.4   3.437e-04  
   6.5   2.855e-04  
   6.6   2.366e-04  
   6.7   1.957e-04  
   6.8   1.614e-04  
   6.9   1.328e-04  
   7.0   1.088e-04  
   7.1   8.883e-05  
   7.2   7.217e-05  
   7.3   5.830e-05  
   7.4   4.677e-05  
   7.5   3.720e-05  
   7.6   2.927e-05  
   7.7   2.274e-05  
   7.8   1.738e-05  
   7.9   1.302e-05  
   8.0   9.538e-06  
   8.1   6.799e-06  
   8.2   4.699e-06  
   8.3   3.137e-06  
   8.4   2.016e-06  
   8.5   1.243e-06  
   8.6   7.339e-07  
   8.7   4.137e-07  
   8.8   2.224e-07  
   8.9   1.139e-07  
   9.0   5.556e-08  
   9.1   2.579e-08  
   9.2   1.140e-08  
   9.3   4.803e-09  
   9.4   1.928e-09  
   9.5   7.388e-10  
   9.6   2.702e-10  
   9.7   9.446e-11  
   9.8   3.156e-11  
   9.9   1.008e-11  
  10.0   3.076e-12  
  10.1   8.960e-13  
  10.2   2.486e-13  
  10.3   6.554e-14  
  10.4   1.635e-14  
  10.5   3.847e-15  
  10.6   8.486e-16  
  10.7   1.747e-16  
  10.8   3.341e-17  
  10.9   5.902e-18  
  11.0   9.596e-19  
  11.1   1.430e-19  
  11.2   1.946e-20  
  11.3   2.412e-21  
  11.4   2.716e-22  
  11.5   2.773e-23  
  11.6   2.562e-24  
  11.7   2.138e-25  
  11.8   1.611e-26  
  11.9   1.094e-27  
  12.0   6.691e-29  
  12.1   3.683e-30  
  12.2   1.824e-31  
  12.3   8.119e-33  
  12.4   3.247e-34  
  12.5   1.167e-35  
  12.6   3.763e-37  
  12.7   1.089e-38  
  12.8   2.830e-40  
  12.9   6.595e-42  
  13.0   1.379e-43  
