# z=9.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.403e-01  
   6.1   1.166e-01  
   6.2   9.676e-02  
   6.3   8.024e-02  
   6.4   6.649e-02  
   6.5   5.507e-02  
   6.6   4.559e-02  
   6.7   3.773e-02  
   6.8   3.123e-02  
   6.9   2.584e-02  
   7.0   2.140e-02  
   7.1   1.772e-02  
   7.2   1.468e-02  
   7.3   1.217e-02  
   7.4   1.010e-02  
   7.5   8.386e-03  
   7.6   6.970e-03  
   7.7   5.798e-03  
   7.8   4.828e-03  
   7.9   4.023e-03  
   8.0   3.356e-03  
   8.1   2.801e-03  
   8.2   2.340e-03  
   8.3   1.956e-03  
   8.4   1.635e-03  
   8.5   1.368e-03  
   8.6   1.144e-03  
   8.7   9.570e-04  
   8.8   8.002e-04  
   8.9   6.686e-04  
   9.0   5.580e-04  
   9.1   4.650e-04  
   9.2   3.866e-04  
   9.3   3.205e-04  
   9.4   2.645e-04  
   9.5   2.172e-04  
   9.6   1.771e-04  
   9.7   1.431e-04  
   9.8   1.144e-04  
   9.9   9.015e-05  
  10.0   6.987e-05  
  10.1   5.309e-05  
  10.2   3.940e-05  
  10.3   2.846e-05  
  10.4   1.992e-05  
  10.5   1.347e-05  
  10.6   8.759e-06  
  10.7   5.457e-06  
  10.8   3.246e-06  
  10.9   1.837e-06  
  11.0   9.859e-07  
  11.1   5.005e-07  
  11.2   2.398e-07  
  11.3   1.082e-07  
  11.4   4.594e-08  
  11.5   1.834e-08  
  11.6   6.886e-09  
  11.7   2.433e-09  
  11.8   8.099e-10  
  11.9   2.545e-10  
  12.0   7.569e-11  
  12.1   2.134e-11  
  12.2   5.720e-12  
  12.3   1.459e-12  
  12.4   3.547e-13  
  12.5   8.210e-14  
  12.6   1.808e-14  
  12.7   3.783e-15  
  12.8   7.501e-16  
  12.9   1.406e-16  
  13.0   2.483e-17  
