# z=19.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.085e-03  
   6.1   9.055e-04  
   6.2   7.549e-04  
   6.3   6.288e-04  
   6.4   5.232e-04  
   6.5   4.346e-04  
   6.6   3.605e-04  
   6.7   2.984e-04  
   6.8   2.465e-04  
   6.9   2.031e-04  
   7.0   1.669e-04  
   7.1   1.366e-04  
   7.2   1.114e-04  
   7.3   9.041e-05  
   7.4   7.292e-05  
   7.5   5.837e-05  
   7.6   4.629e-05  
   7.7   3.628e-05  
   7.8   2.803e-05  
   7.9   2.127e-05  
   8.0   1.580e-05  
   8.1   1.145e-05  
   8.2   8.060e-06  
   8.3   5.489e-06  
   8.4   3.604e-06  
   8.5   2.274e-06  
   8.6   1.375e-06  
   8.7   7.949e-07  
   8.8   4.385e-07  
   8.9   2.306e-07  
   9.0   1.155e-07  
   9.1   5.508e-08  
   9.2   2.501e-08  
   9.3   1.082e-08  
   9.4   4.463e-09  
   9.5   1.756e-09  
   9.6   6.598e-10  
   9.7   2.368e-10  
   9.8   8.126e-11  
   9.9   2.666e-11  
  10.0   8.366e-12  
  10.1   2.509e-12  
  10.2   7.184e-13  
  10.3   1.960e-13  
  10.4   5.087e-14  
  10.5   1.251e-14  
  10.6   2.903e-15  
  10.7   6.331e-16  
  10.8   1.291e-16  
  10.9   2.450e-17  
  11.0   4.305e-18  
  11.1   6.973e-19  
  11.2   1.037e-19  
  11.3   1.411e-20  
  11.4   1.751e-21  
  11.5   1.976e-22  
  11.6   2.023e-23  
  11.7   1.877e-24  
  11.8   1.574e-25  
  11.9   1.192e-26  
  12.0   8.144e-28  
  12.1   5.014e-29  
  12.2   2.779e-30  
  12.3   1.386e-31  
  12.4   6.217e-33  
  12.5   2.506e-34  
  12.6   9.074e-36  
  12.7   2.951e-37  
  12.8   8.614e-39  
  12.9   2.257e-40  
  13.0   5.305e-42  
