# z=13.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.048e-02  
   6.1   2.533e-02  
   6.2   2.107e-02  
   6.3   1.754e-02  
   6.4   1.461e-02  
   6.5   1.218e-02  
   6.6   1.016e-02  
   6.7   8.480e-03  
   6.8   7.082e-03  
   6.9   5.918e-03  
   7.0   4.947e-03  
   7.1   4.136e-03  
   7.2   3.459e-03  
   7.3   2.893e-03  
   7.4   2.419e-03  
   7.5   2.023e-03  
   7.6   1.690e-03  
   7.7   1.412e-03  
   7.8   1.178e-03  
   7.9   9.825e-04  
   8.0   8.182e-04  
   8.1   6.802e-04  
   8.2   5.644e-04  
   8.3   4.671e-04  
   8.4   3.853e-04  
   8.5   3.165e-04  
   8.6   2.587e-04  
   8.7   2.099e-04  
   8.8   1.689e-04  
   8.9   1.344e-04  
   9.0   1.055e-04  
   9.1   8.134e-05  
   9.2   6.138e-05  
   9.3   4.514e-05  
   9.4   3.220e-05  
   9.5   2.218e-05  
   9.6   1.468e-05  
   9.7   9.295e-06  
   9.8   5.611e-06  
   9.9   3.218e-06  
  10.0   1.750e-06  
  10.1   8.997e-07  
  10.2   4.374e-07  
  10.3   2.009e-07  
  10.4   8.730e-08  
  10.5   3.593e-08  
  10.6   1.404e-08  
  10.7   5.223e-09  
  10.8   1.854e-09  
  10.9   6.295e-10  
  11.0   2.048e-10  
  11.1   6.395e-11  
  11.2   1.915e-11  
  11.3   5.498e-12  
  11.4   1.511e-12  
  11.5   3.970e-13  
  11.6   9.947e-14  
  11.7   2.372e-14  
  11.8   5.368e-15  
  11.9   1.150e-15  
  12.0   2.326e-16  
  12.1   4.426e-17  
  12.2   7.894e-18  
  12.3   1.314e-18  
  12.4   2.035e-19  
  12.5   2.918e-20  
  12.6   3.859e-21  
  12.7   4.691e-22  
  12.8   5.223e-23  
  12.9   5.312e-24  
  13.0   4.920e-25  
