# z=21.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.905e-04  
   6.1   3.258e-04  
   6.2   2.713e-04  
   6.3   2.254e-04  
   6.4   1.869e-04  
   6.5   1.546e-04  
   6.6   1.275e-04  
   6.7   1.049e-04  
   6.8   8.601e-05  
   6.9   7.025e-05  
   7.0   5.711e-05  
   7.1   4.619e-05  
   7.2   3.712e-05  
   7.3   2.960e-05  
   7.4   2.338e-05  
   7.5   1.825e-05  
   7.6   1.404e-05  
   7.7   1.062e-05  
   7.8   7.859e-06  
   7.9   5.675e-06  
   8.0   3.983e-06  
   8.1   2.706e-06  
   8.2   1.773e-06  
   8.3   1.117e-06  
   8.4   6.743e-07  
   8.5   3.893e-07  
   8.6   2.145e-07  
   8.7   1.127e-07  
   8.8   5.635e-08  
   8.9   2.682e-08  
   9.0   1.216e-08  
   9.1   5.245e-09  
   9.2   2.156e-09  
   9.3   8.452e-10  
   9.4   3.161e-10  
   9.5   1.129e-10  
   9.6   3.854e-11  
   9.7   1.257e-11  
   9.8   3.917e-12  
   9.9   1.165e-12  
  10.0   3.301e-13  
  10.1   8.886e-14  
  10.2   2.265e-14  
  10.3   5.441e-15  
  10.4   1.226e-15  
  10.5   2.579e-16  
  10.6   5.036e-17  
  10.7   9.086e-18  
  10.8   1.508e-18  
  10.9   2.293e-19  
  11.0   3.185e-20  
  11.1   4.028e-21  
  11.2   4.627e-22  
  11.3   4.816e-23  
  11.4   4.537e-24  
  11.5   3.860e-25  
  11.6   2.964e-26  
  11.7   2.051e-27  
  11.8   1.279e-28  
  11.9   7.172e-30  
  12.0   3.618e-31  
  12.1   1.641e-32  
  12.2   6.683e-34  
  12.3   2.445e-35  
  12.4   8.031e-37  
  12.5   2.368e-38  
  12.6   6.262e-40  
  12.7   1.486e-41  
  12.8   3.162e-43  
  12.9   6.033e-45  
  13.0   1.032e-46  
