# z=14.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.567e-02  
   6.1   1.270e-02  
   6.2   1.030e-02  
   6.3   8.345e-03  
   6.4   6.764e-03  
   6.5   5.484e-03  
   6.6   4.447e-03  
   6.7   3.608e-03  
   6.8   2.928e-03  
   6.9   2.378e-03  
   7.0   1.932e-03  
   7.1   1.571e-03  
   7.2   1.277e-03  
   7.3   1.039e-03  
   7.4   8.456e-04  
   7.5   6.880e-04  
   7.6   5.596e-04  
   7.7   4.547e-04  
   7.8   3.688e-04  
   7.9   2.983e-04  
   8.0   2.404e-04  
   8.1   1.925e-04  
   8.2   1.529e-04  
   8.3   1.201e-04  
   8.4   9.298e-05  
   8.5   7.065e-05  
   8.6   5.246e-05  
   8.7   3.790e-05  
   8.8   2.651e-05  
   8.9   1.787e-05  
   9.0   1.157e-05  
   9.1   7.164e-06  
   9.2   4.231e-06  
   9.3   2.378e-06  
   9.4   1.270e-06  
   9.5   6.445e-07  
   9.6   3.105e-07  
   9.7   1.421e-07  
   9.8   6.190e-08  
   9.9   2.568e-08  
  10.0   1.017e-08  
  10.1   3.849e-09  
  10.2   1.394e-09  
  10.3   4.836e-10  
  10.4   1.607e-10  
  10.5   5.120e-11  
  10.6   1.562e-11  
  10.7   4.557e-12  
  10.8   1.271e-12  
  10.9   3.383e-13  
  11.0   8.580e-14  
  11.1   2.069e-14  
  11.2   4.731e-15  
  11.3   1.023e-15  
  11.4   2.086e-16  
  11.5   3.993e-17  
  11.6   7.151e-18  
  11.7   1.193e-18  
  11.8   1.845e-19  
  11.9   2.635e-20  
  12.0   3.463e-21  
  12.1   4.173e-22  
  12.2   4.594e-23  
  12.3   4.610e-24  
  12.4   4.204e-25  
  12.5   3.479e-26  
  12.6   2.607e-27  
  12.7   1.766e-28  
  12.8   1.080e-29  
  12.9   5.961e-31  
  13.0   2.964e-32  
