# z=8.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.719e-01  
   6.1   1.437e-01  
   6.2   1.200e-01  
   6.3   1.002e-01  
   6.4   8.358e-02  
   6.5   6.969e-02  
   6.6   5.809e-02  
   6.7   4.841e-02  
   6.8   4.033e-02  
   6.9   3.361e-02  
   7.0   2.801e-02  
   7.1   2.335e-02  
   7.2   1.947e-02  
   7.3   1.625e-02  
   7.4   1.356e-02  
   7.5   1.133e-02  
   7.6   9.472e-03  
   7.7   7.925e-03  
   7.8   6.636e-03  
   7.9   5.560e-03  
   8.0   4.663e-03  
   8.1   3.913e-03  
   8.2   3.286e-03  
   8.3   2.761e-03  
   8.4   2.321e-03  
   8.5   1.952e-03  
   8.6   1.642e-03  
   8.7   1.382e-03  
   8.8   1.162e-03  
   8.9   9.777e-04  
   9.0   8.220e-04  
   9.1   6.906e-04  
   9.2   5.797e-04  
   9.3   4.859e-04  
   9.4   4.065e-04  
   9.5   3.393e-04  
   9.6   2.822e-04  
   9.7   2.337e-04  
   9.8   1.925e-04  
   9.9   1.573e-04  
  10.0   1.275e-04  
  10.1   1.021e-04  
  10.2   8.063e-05  
  10.3   6.262e-05  
  10.4   4.766e-05  
  10.5   3.542e-05  
  10.6   2.562e-05  
  10.7   1.797e-05  
  10.8   1.216e-05  
  10.9   7.919e-06  
  11.0   4.939e-06  
  11.1   2.940e-06  
  11.2   1.664e-06  
  11.3   8.931e-07  
  11.4   4.530e-07  
  11.5   2.166e-07  
  11.6   9.749e-08  
  11.7   4.123e-08  
  11.8   1.637e-08  
  11.9   6.102e-09  
  12.0   2.137e-09  
  12.1   7.036e-10  
  12.2   2.183e-10  
  12.3   6.398e-11  
  12.4   1.775e-11  
  12.5   4.676e-12  
  12.6   1.172e-12  
  12.7   2.795e-13  
  12.8   6.351e-14  
  12.9   1.374e-14  
  13.0   2.822e-15  
