# z=18.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.442e-03  
   6.1   2.778e-03  
   6.2   2.263e-03  
   6.3   1.857e-03  
   6.4   1.531e-03  
   6.5   1.266e-03  
   6.6   1.049e-03  
   6.7   8.702e-04  
   6.8   7.217e-04  
   6.9   5.981e-04  
   7.0   4.951e-04  
   7.1   4.091e-04  
   7.2   3.374e-04  
   7.3   2.775e-04  
   7.4   2.276e-04  
   7.5   1.859e-04  
   7.6   1.513e-04  
   7.7   1.224e-04  
   7.8   9.832e-05  
   7.9   7.832e-05  
   8.0   6.173e-05  
   8.1   4.800e-05  
   8.2   3.670e-05  
   8.3   2.751e-05  
   8.4   2.012e-05  
   8.5   1.431e-05  
   8.6   9.861e-06  
   8.7   6.554e-06  
   8.8   4.189e-06  
   8.9   2.567e-06  
   9.0   1.505e-06  
   9.1   8.420e-07  
   9.2   4.492e-07  
   9.3   2.284e-07  
   9.4   1.106e-07  
   9.5   5.100e-08  
   9.6   2.241e-08  
   9.7   9.393e-09  
   9.8   3.757e-09  
   9.9   1.435e-09  
  10.0   5.237e-10  
  10.1   1.828e-10  
  10.2   6.102e-11  
  10.3   1.949e-11  
  10.4   5.951e-12  
  10.5   1.737e-12  
  10.6   4.840e-13  
  10.7   1.285e-13  
  10.8   3.247e-14  
  10.9   7.776e-15  
  11.0   1.760e-15  
  11.1   3.749e-16  
  11.2   7.480e-17  
  11.3   1.392e-17  
  11.4   2.403e-18  
  11.5   3.833e-19  
  11.6   5.625e-20  
  11.7   7.567e-21  
  11.8   9.298e-22  
  11.9   1.041e-22  
  12.0   1.059e-23  
  12.1   9.764e-25  
  12.2   8.151e-26  
  12.3   6.151e-27  
  12.4   4.189e-28  
  12.5   2.573e-29  
  12.6   1.423e-30  
  12.7   7.088e-32  
  12.8   3.176e-33  
  12.9   1.279e-34  
  13.0   4.630e-36  
