# z=21.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.992e-04  
   6.1   3.326e-04  
   6.2   2.765e-04  
   6.3   2.295e-04  
   6.4   1.900e-04  
   6.5   1.569e-04  
   6.6   1.293e-04  
   6.7   1.061e-04  
   6.8   8.681e-05  
   6.9   7.071e-05  
   7.0   5.731e-05  
   7.1   4.616e-05  
   7.2   3.691e-05  
   7.3   2.924e-05  
   7.4   2.291e-05  
   7.5   1.769e-05  
   7.6   1.344e-05  
   7.7   1.000e-05  
   7.8   7.263e-06  
   7.9   5.130e-06  
   8.0   3.509e-06  
   8.1   2.317e-06  
   8.2   1.471e-06  
   8.3   8.957e-07  
   8.4   5.217e-07  
   8.5   2.901e-07  
   8.6   1.538e-07  
   8.7   7.763e-08  
   8.8   3.731e-08  
   8.9   1.707e-08  
   9.0   7.437e-09  
   9.1   3.087e-09  
   9.2   1.222e-09  
   9.3   4.613e-10  
   9.4   1.664e-10  
   9.5   5.733e-11  
   9.6   1.889e-11  
   9.7   5.946e-12  
   9.8   1.788e-12  
   9.9   5.131e-13  
  10.0   1.401e-13  
  10.1   3.632e-14  
  10.2   8.898e-15  
  10.3   2.052e-15  
  10.4   4.430e-16  
  10.5   8.911e-17  
  10.6   1.662e-17  
  10.7   2.859e-18  
  10.8   4.520e-19  
  10.9   6.540e-20  
  11.0   8.634e-21  
  11.1   1.037e-21  
  11.2   1.131e-22  
  11.3   1.117e-23  
  11.4   9.978e-25  
  11.5   8.050e-26  
  11.6   5.858e-27  
  11.7   3.842e-28  
  11.8   2.268e-29  
  11.9   1.205e-30  
  12.0   5.758e-32  
  12.1   2.472e-33  
  12.2   9.537e-35  
  12.3   3.303e-36  
  12.4   1.027e-37  
  12.5   2.866e-39  
  12.6   7.176e-41  
  12.7   1.612e-42  
  12.8   3.246e-44  
  12.9   5.862e-46  
  13.0   9.491e-48  
