# z=14.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   1.479e-02  
   6.1   1.191e-02  
   6.2   9.578e-03  
   6.3   7.701e-03  
   6.4   6.190e-03  
   6.5   4.974e-03  
   6.6   3.997e-03  
   6.7   3.212e-03  
   6.8   2.582e-03  
   6.9   2.077e-03  
   7.0   1.671e-03  
   7.1   1.346e-03  
   7.2   1.084e-03  
   7.3   8.739e-04  
   7.4   7.047e-04  
   7.5   5.683e-04  
   7.6   4.580e-04  
   7.7   3.687e-04  
   7.8   2.961e-04  
   7.9   2.370e-04  
   8.0   1.886e-04  
   8.1   1.488e-04  
   8.2   1.161e-04  
   8.3   8.927e-05  
   8.4   6.733e-05  
   8.5   4.959e-05  
   8.6   3.551e-05  
   8.7   2.460e-05  
   8.8   1.641e-05  
   8.9   1.050e-05  
   9.0   6.427e-06  
   9.1   3.748e-06  
   9.2   2.080e-06  
   9.3   1.096e-06  
   9.4   5.488e-07  
   9.5   2.609e-07  
   9.6   1.179e-07  
   9.7   5.068e-08  
   9.8   2.077e-08  
   9.9   8.124e-09  
  10.0   3.038e-09  
  10.1   1.088e-09  
  10.2   3.730e-10  
  10.3   1.226e-10  
  10.4   3.860e-11  
  10.5   1.164e-11  
  10.6   3.357e-12  
  10.7   9.251e-13  
  10.8   2.432e-13  
  10.9   6.089e-14  
  11.0   1.449e-14  
  11.1   3.267e-15  
  11.2   6.962e-16  
  11.3   1.397e-16  
  11.4   2.632e-17  
  11.5   4.631e-18  
  11.6   7.582e-19  
  11.7   1.150e-19  
  11.8   1.610e-20  
  11.9   2.071e-21  
  12.0   2.440e-22  
  12.1   2.626e-23  
  12.2   2.573e-24  
  12.3   2.291e-25  
  12.4   1.850e-26  
  12.5   1.352e-27  
  12.6   8.932e-29  
  12.7   5.327e-30  
  12.8   2.865e-31  
  12.9   1.388e-32  
  13.0   6.054e-34  
