# z=21.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.949e-04  
   6.1   2.452e-04  
   6.2   2.035e-04  
   6.3   1.685e-04  
   6.4   1.392e-04  
   6.5   1.146e-04  
   6.6   9.413e-05  
   6.7   7.701e-05  
   6.8   6.275e-05  
   6.9   5.087e-05  
   7.0   4.101e-05  
   7.1   3.282e-05  
   7.2   2.604e-05  
   7.3   2.044e-05  
   7.4   1.584e-05  
   7.5   1.207e-05  
   7.6   9.026e-06  
   7.7   6.595e-06  
   7.8   4.691e-06  
   7.9   3.235e-06  
   8.0   2.156e-06  
   8.1   1.383e-06  
   8.2   8.512e-07  
   8.3   5.016e-07  
   8.4   2.823e-07  
   8.5   1.516e-07  
   8.6   7.749e-08  
   8.7   3.772e-08  
   8.8   1.748e-08  
   8.9   7.709e-09  
   9.0   3.239e-09  
   9.1   1.297e-09  
   9.2   4.954e-10  
   9.3   1.807e-10  
   9.4   6.293e-11  
   9.5   2.095e-11  
   9.6   6.664e-12  
   9.7   2.024e-12  
   9.8   5.865e-13  
   9.9   1.616e-13  
  10.0   4.225e-14  
  10.1   1.043e-14  
  10.2   2.421e-15  
  10.3   5.256e-16  
  10.4   1.062e-16  
  10.5   1.987e-17  
  10.6   3.426e-18  
  10.7   5.422e-19  
  10.8   7.848e-20  
  10.9   1.036e-20  
  11.0   1.243e-21  
  11.1   1.353e-22  
  11.2   1.333e-23  
  11.3   1.188e-24  
  11.4   9.554e-26  
  11.5   6.930e-27  
  11.6   4.529e-28  
  11.7   2.664e-29  
  11.8   1.410e-30  
  11.9   6.709e-32  
  12.0   2.868e-33  
  12.1   1.102e-34  
  12.2   3.799e-36  
  12.3   1.176e-37  
  12.4   3.266e-39  
  12.5   8.139e-41  
  12.6   1.819e-42  
  12.7   3.646e-44  
  12.8   6.552e-46  
  12.9   1.056e-47  
  13.0   1.525e-49  
