# z=22.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   2.411e-04  
   6.1   2.003e-04  
   6.2   1.661e-04  
   6.3   1.374e-04  
   6.4   1.133e-04  
   6.5   9.320e-05  
   6.6   7.641e-05  
   6.7   6.241e-05  
   6.8   5.076e-05  
   6.9   4.108e-05  
   7.0   3.304e-05  
   7.1   2.638e-05  
   7.2   2.087e-05  
   7.3   1.634e-05  
   7.4   1.261e-05  
   7.5   9.578e-06  
   7.6   7.131e-06  
   7.7   5.185e-06  
   7.8   3.669e-06  
   7.9   2.516e-06  
   8.0   1.666e-06  
   8.1   1.062e-06  
   8.2   6.491e-07  
   8.3   3.798e-07  
   8.4   2.122e-07  
   8.5   1.130e-07  
   8.6   5.735e-08  
   8.7   2.770e-08  
   8.8   1.273e-08  
   8.9   5.571e-09  
   9.0   2.322e-09  
   9.1   9.224e-10  
   9.2   3.495e-10  
   9.3   1.264e-10  
   9.4   4.369e-11  
   9.5   1.442e-11  
   9.6   4.547e-12  
   9.7   1.368e-12  
   9.8   3.917e-13  
   9.9   1.065e-13  
  10.0   2.741e-14  
  10.1   6.642e-15  
  10.2   1.508e-15  
  10.3   3.192e-16  
  10.4   6.265e-17  
  10.5   1.135e-17  
  10.6   1.890e-18  
  10.7   2.882e-19  
  10.8   4.009e-20  
  10.9   5.074e-21  
  11.0   5.831e-22  
  11.1   6.069e-23  
  11.2   5.714e-24  
  11.3   4.858e-25  
  11.4   3.726e-26  
  11.5   2.575e-27  
  11.6   1.603e-28  
  11.7   8.973e-30  
  11.8   4.517e-31  
  11.9   2.044e-32  
  12.0   8.309e-34  
  12.1   3.033e-35  
  12.2   9.938e-37  
  12.3   2.922e-38  
  12.4   7.710e-40  
  12.5   1.824e-41  
  12.6   3.872e-43  
  12.7   7.368e-45  
  12.8   1.257e-46  
  12.9   1.922e-48  
  13.0   2.635e-50  
