# z=17.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   3.154e-03  
   6.1   2.130e-03  
   6.2   1.453e-03  
   6.3   1.008e-03  
   6.4   7.152e-04  
   6.5   5.198e-04  
   6.6   3.864e-04  
   6.7   2.927e-04  
   6.8   2.248e-04  
   6.9   1.741e-04  
   7.0   1.353e-04  
   7.1   1.049e-04  
   7.2   8.095e-05  
   7.3   6.180e-05  
   7.4   4.649e-05  
   7.5   3.431e-05  
   7.6   2.472e-05  
   7.7   1.732e-05  
   7.8   1.174e-05  
   7.9   7.673e-06  
   8.0   4.819e-06  
   8.1   2.899e-06  
   8.2   1.667e-06  
   8.3   9.146e-07  
   8.4   4.783e-07  
   8.5   2.383e-07  
   8.6   1.131e-07  
   8.7   5.116e-08  
   8.8   2.206e-08  
   8.9   9.074e-09  
   9.0   3.565e-09  
   9.1   1.338e-09  
   9.2   4.804e-10  
   9.3   1.650e-10  
   9.4   5.421e-11  
   9.5   1.704e-11  
   9.6   5.123e-12  
   9.7   1.472e-12  
   9.8   4.035e-13  
   9.9   1.055e-13  
  10.0   2.621e-14  
  10.1   6.179e-15  
  10.2   1.377e-15  
  10.3   2.890e-16  
  10.4   5.689e-17  
  10.5   1.045e-17  
  10.6   1.785e-18  
  10.7   2.820e-19  
  10.8   4.104e-20  
  10.9   5.481e-21  
  11.0   6.695e-22  
  11.1   7.457e-23  
  11.2   7.554e-24  
  11.3   6.944e-25  
  11.4   5.782e-26  
  11.5   4.354e-27  
  11.6   2.961e-28  
  11.7   1.817e-29  
  11.8   1.004e-30  
  11.9   5.001e-32  
  12.0   2.240e-33  
  12.1   9.026e-35  
  12.2   3.268e-36  
  12.3   1.063e-37  
  12.4   3.107e-39  
  12.5   8.150e-41  
  12.6   1.919e-42  
  12.7   4.053e-44  
  12.8   7.682e-46  
  12.9   1.306e-47  
  13.0   1.990e-49  
