# z=20.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMs [Msun], Phi=dN/dlgMs [cMpc^-3 dex^-1]
# 
  lgMs         Phi  
   6.0   4.776e-04  
   6.1   3.978e-04  
   6.2   3.308e-04  
   6.3   2.746e-04  
   6.4   2.274e-04  
   6.5   1.879e-04  
   6.6   1.549e-04  
   6.7   1.273e-04  
   6.8   1.042e-04  
   6.9   8.497e-05  
   7.0   6.895e-05  
   7.1   5.562e-05  
   7.2   4.454e-05  
   7.3   3.535e-05  
   7.4   2.774e-05  
   7.5   2.148e-05  
   7.6   1.635e-05  
   7.7   1.219e-05  
   7.8   8.881e-06  
   7.9   6.290e-06  
   8.0   4.316e-06  
   8.1   2.858e-06  
   8.2   1.821e-06  
   8.3   1.112e-06  
   8.4   6.501e-07  
   8.5   3.628e-07  
   8.6   1.930e-07  
   8.7   9.780e-08  
   8.8   4.719e-08  
   8.9   2.167e-08  
   9.0   9.479e-09  
   9.1   3.951e-09  
   9.2   1.570e-09  
   9.3   5.954e-10  
   9.4   2.156e-10  
   9.5   7.463e-11  
   9.6   2.469e-11  
   9.7   7.808e-12  
   9.8   2.359e-12  
   9.9   6.800e-13  
  10.0   1.866e-13  
  10.1   4.863e-14  
  10.2   1.198e-14  
  10.3   2.781e-15  
  10.4   6.045e-16  
  10.5   1.225e-16  
  10.6   2.303e-17  
  10.7   3.998e-18  
  10.8   6.379e-19  
  10.9   9.322e-20  
  11.0   1.243e-20  
  11.1   1.509e-21  
  11.2   1.664e-22  
  11.3   1.662e-23  
  11.4   1.502e-24  
  11.5   1.226e-25  
  11.6   9.030e-27  
  11.7   5.994e-28  
  11.8   3.583e-29  
  11.9   1.928e-30  
  12.0   9.326e-32  
  12.1   4.056e-33  
  12.2   1.585e-34  
  12.3   5.560e-36  
  12.4   1.751e-37  
  12.5   4.952e-39  
  12.6   1.256e-40  
  12.7   2.859e-42  
  12.8   5.836e-44  
  12.9   1.068e-45  
  13.0   1.753e-47  
